timestamp,temperature_f,humidity,wind_speed_mph,precipitation_in,weather_condition
2023-07-03 19:00:00,77.6,28.9,9.8,0.0,Partly Cloudy
2023-07-03 20:00:00,75.3,64.3,3.5,0.0,Clear
2023-07-03 21:00:00,78.5,67.4,10.5,0.0,Cloudy
2023-07-03 22:00:00,71.7,31.4,13.5,0.0,Clear
2023-07-03 23:00:00,66.8,45.7,4.4,0.0,Partly Cloudy
2023-07-04 00:00:00,65.7,58.8,8.7,0.0,Partly Cloudy
2023-07-04 01:00:00,69.7,52.0,4.3,0.0,Partly Cloudy
2023-07-04 02:00:00,70.2,71.6,8.6,0.0,Partly Cloudy
2023-07-04 03:00:00,69.1,41.1,6.9,0.0,Clear
2023-07-04 04:00:00,68.1,57.5,12.0,0.0,Partly Cloudy
2023-07-04 05:00:00,71.6,71.1,11.4,0.47,Rain
2023-07-04 06:00:00,70.6,82.3,9.3,0.1,Light Rain
2023-07-04 07:00:00,73.4,51.4,6.2,0.0,Partly Cloudy
2023-07-04 08:00:00,68.5,60.3,0,0.11,Light Rain
2023-07-04 09:00:00,73.7,39.9,6.6,0.0,Partly Cloudy
2023-07-04 10:00:00,80.0,43.0,13.2,0.0,Clear
2023-07-04 11:00:00,74.4,54.0,5.9,0.0,Partly Cloudy
2023-07-04 12:00:00,76.2,37.9,4.4,0.0,Partly Cloudy
2023-07-04 13:00:00,85.5,88.1,6.9,0.0,Partly Cloudy
2023-07-04 14:00:00,84.6,52.0,10.8,0.0,Partly Cloudy
2023-07-04 15:00:00,82.2,65.4,3.8,0.0,Fog
2023-07-04 16:00:00,82.3,46.6,9.7,0.0,Partly Cloudy
2023-07-04 17:00:00,80.9,41.9,0,0.0,Clear
2023-07-04 18:00:00,79.7,52.5,12.6,0.0,Partly Cloudy
2023-07-04 19:00:00,73.0,48.7,1.4,0.0,Partly Cloudy
2023-07-04 20:00:00,66.2,37.2,6.5,0.0,Partly Cloudy
2023-07-04 21:00:00,66.5,66.3,5.1,0.02,Light Rain
2023-07-04 22:00:00,68.7,58.4,11.0,0.0,Clear
2023-07-04 23:00:00,68.7,77.6,7.4,0.04,Rain
2023-07-05 00:00:00,67.6,72.9,5.2,0.0,Fog
2023-07-05 01:00:00,69.1,71.3,3.1,0.0,Fog
2023-07-05 02:00:00,65.5,76.6,11.5,0.0,Partly Cloudy
2023-07-05 03:00:00,65.2,59.9,7.7,0.0,Partly Cloudy
2023-07-05 04:00:00,68.3,83.9,10.8,0.32,Thunderstorm
2023-07-05 05:00:00,65.5,39.9,2.6,0.0,Clear
2023-07-05 06:00:00,70.8,20,7.3,0.0,Clear
2023-07-05 07:00:00,72.8,58.6,10.3,0.0,Clear
2023-07-05 08:00:00,70.3,66.1,6.0,0.0,Partly Cloudy
2023-07-05 09:00:00,73.5,71.8,8.2,0.14,Light Rain
2023-07-05 10:00:00,71.3,40.2,2.6,0.0,Partly Cloudy
2023-07-05 11:00:00,72.9,35.5,8.3,0.0,Partly Cloudy
2023-07-05 12:00:00,82.8,65.4,0,0.0,Fog
2023-07-05 13:00:00,78.8,65.1,12.2,0.0,Partly Cloudy
2023-07-05 14:00:00,81.9,65.2,6.1,0.0,Fog
2023-07-05 15:00:00,82.5,20,5.4,0.0,Clear
2023-07-05 16:00:00,80.6,64.1,8.3,0.0,Clear
2023-07-05 17:00:00,81.3,77.0,6.5,0.0,Cloudy
2023-07-05 18:00:00,72.7,67.3,6.2,0.0,Partly Cloudy
2023-07-05 19:00:00,80.5,37.2,7.6,0.0,Partly Cloudy
2023-07-05 20:00:00,78.7,63.7,9.7,0.0,Clear
2023-07-05 21:00:00,74.4,80.4,6.8,0.0,Cloudy
2023-07-05 22:00:00,67.1,32.3,10.8,0.0,Clear
2023-07-05 23:00:00,65.7,62.8,15.2,0.0,Partly Cloudy
2023-07-06 00:00:00,62.4,26.7,8.0,0.0,Partly Cloudy
2023-07-06 01:00:00,64.9,54.1,6.9,0.0,Clear
2023-07-06 02:00:00,71.7,63.9,3.1,0.0,Partly Cloudy
2023-07-06 03:00:00,65.3,41.3,10.4,0.0,Partly Cloudy
2023-07-06 04:00:00,66.2,56.1,5.7,0.0,Clear
2023-07-06 05:00:00,64.9,55.7,2.7,0.0,Clear
2023-07-06 06:00:00,67.4,68.8,6.5,0.0,Partly Cloudy
2023-07-06 07:00:00,75.6,56.5,3.7,0.0,Partly Cloudy
2023-07-06 08:00:00,73.0,51.6,9.6,0.0,Partly Cloudy
2023-07-06 09:00:00,75.9,63.5,0.5,0.0,Clear
2023-07-06 10:00:00,73.8,84.9,15.8,0.0,Cloudy
2023-07-06 11:00:00,75.9,37.0,6.3,0.0,Clear
2023-07-06 12:00:00,82.4,60.1,4.0,0.04,Light Rain
2023-07-06 13:00:00,82.5,53.7,1.6,0.0,Clear
2023-07-06 14:00:00,78.0,66.3,5.6,0.0,Partly Cloudy
2023-07-06 15:00:00,80.0,58.3,10.4,0.0,Clear
2023-07-06 16:00:00,82.8,27.0,12.4,0.0,Clear
2023-07-06 17:00:00,77.0,53.6,9.4,0.0,Clear
2023-07-06 18:00:00,76.9,73.7,11.6,0.0,Partly Cloudy
2023-07-06 19:00:00,73.3,31.5,2.1,0.0,Partly Cloudy
2023-07-06 20:00:00,70.0,56.2,4.7,0.0,Clear
2023-07-06 21:00:00,67.3,41.9,6.5,0.0,Partly Cloudy
2023-07-06 22:00:00,71.4,52.7,5.3,0.0,Partly Cloudy
2023-07-06 23:00:00,73.0,52.6,11.7,0.0,Partly Cloudy
2023-07-07 00:00:00,69.2,43.4,5.8,0.0,Clear
2023-07-07 01:00:00,68.8,64.2,12.9,0.0,Clear
2023-07-07 02:00:00,68.3,48.7,7.4,0.0,Clear
2023-07-07 03:00:00,62.6,77.7,3.1,0.0,Fog
2023-07-07 04:00:00,63.5,66.2,12.2,0.0,Fog
2023-07-07 05:00:00,66.2,29.5,9.2,0.0,Partly Cloudy
2023-07-07 06:00:00,64.9,74.8,1.3,0.26,Light Rain
2023-07-07 07:00:00,68.1,40.9,10.9,0.0,Clear
2023-07-07 08:00:00,75.9,32.8,6.2,0.0,Clear
2023-07-07 09:00:00,73.1,46.1,8.8,0.0,Clear
2023-07-07 10:00:00,75.5,37.8,6.2,0.0,Partly Cloudy
2023-07-07 11:00:00,78.9,56.3,11.1,0.0,Clear
2023-07-07 12:00:00,80.8,57.7,11.2,0.0,Partly Cloudy
2023-07-07 13:00:00,78.7,82.0,3.9,0.33,Light Rain
2023-07-07 14:00:00,80.8,37.6,11.6,0.0,Partly Cloudy
2023-07-07 15:00:00,75.3,37.8,5.5,0.0,Partly Cloudy
2023-07-07 16:00:00,77.2,43.2,3.7,0.0,Partly Cloudy
2023-07-07 17:00:00,72.6,31.7,14.1,0.0,Partly Cloudy
2023-07-07 18:00:00,72.2,79.1,3.4,0.0,Cloudy
2023-07-07 19:00:00,74.6,44.9,9.1,0.0,Partly Cloudy
2023-07-07 20:00:00,73.3,64.4,3.9,0.0,Clear
2023-07-07 21:00:00,74.9,43.5,9.8,0.0,Clear
2023-07-07 22:00:00,66.4,57.0,8.6,0.0,Partly Cloudy
2023-07-07 23:00:00,70.0,59.4,8.2,0.0,Clear
2023-07-08 00:00:00,69.3,68.5,9.7,0.0,Cloudy
2023-07-08 01:00:00,65.9,39.8,7.6,0.0,Clear
2023-07-08 02:00:00,70.4,38.3,12.2,0.0,Clear
2023-07-08 03:00:00,60.4,20,11.9,0.0,Partly Cloudy
2023-07-08 04:00:00,69.6,79.8,2.3,0.0,Fog
2023-07-08 05:00:00,65.3,45.9,7.8,0.0,Partly Cloudy
2023-07-08 06:00:00,73.5,45.5,11.5,0.0,Clear
2023-07-08 07:00:00,72.7,62.8,9.7,0.0,Partly Cloudy
2023-07-08 08:00:00,74.8,36.9,11.8,0.0,Clear
2023-07-08 09:00:00,80.2,68.3,4.6,0.0,Cloudy
2023-07-08 10:00:00,74.4,55.9,2.0,0.0,Partly Cloudy
2023-07-08 11:00:00,74.0,40.7,7.5,0.0,Clear
2023-07-08 12:00:00,77.9,40.0,12.2,0.0,Partly Cloudy
2023-07-08 13:00:00,79.1,39.0,13.8,0.0,Clear
2023-07-08 14:00:00,79.9,60.2,8.9,0.09,Light Rain
2023-07-08 15:00:00,73.9,43.9,7.2,0.0,Clear
2023-07-08 16:00:00,77.6,29.4,6.2,0.0,Clear
2023-07-08 17:00:00,76.7,47.8,9.9,0.0,Partly Cloudy
2023-07-08 18:00:00,74.7,58.9,3.3,0.0,Partly Cloudy
2023-07-08 19:00:00,76.2,64.6,4.7,0.0,Partly Cloudy
2023-07-08 20:00:00,75.9,54.2,9.5,0.0,Partly Cloudy
2023-07-08 21:00:00,75.1,63.3,12.6,0.0,Partly Cloudy
2023-07-08 22:00:00,65.4,42.9,6.3,0.0,Clear
2023-07-08 23:00:00,69.4,54.8,3.6,0.0,Clear
2023-07-09 00:00:00,70.0,65.5,9.6,0.0,Fog
2023-07-09 01:00:00,61.8,52.6,5.7,0.0,Clear
2023-07-09 02:00:00,68.9,28.7,2.7,0.0,Clear
2023-07-09 03:00:00,67.8,64.8,9.1,0.02,Light Rain
2023-07-09 04:00:00,60.6,83.8,4.3,0.0,Cloudy
2023-07-09 05:00:00,66.2,44.7,4.7,0.0,Clear
2023-07-09 06:00:00,74.2,27.0,5.4,0.0,Clear
2023-07-09 07:00:00,71.3,38.2,4.0,0.0,Partly Cloudy
2023-07-09 08:00:00,73.1,55.4,15.5,0.0,Partly Cloudy
2023-07-09 09:00:00,83.1,45.9,11.2,0.0,Clear
2023-07-09 10:00:00,71.2,52.3,9.6,0.0,Partly Cloudy
2023-07-09 11:00:00,78.1,52.1,2.9,0.0,Partly Cloudy
2023-07-09 12:00:00,75.9,77.6,9.5,0.0,Cloudy
2023-07-09 13:00:00,88.2,53.9,12.1,0.0,Clear
2023-07-09 14:00:00,78.8,48.6,6.9,0.0,Partly Cloudy
2023-07-09 15:00:00,81.8,74.6,2.9,0.0,Partly Cloudy
2023-07-09 16:00:00,74.3,45.1,8.5,0.0,Partly Cloudy
2023-07-09 17:00:00,69.9,41.7,0.3,0.0,Clear
2023-07-09 18:00:00,73.8,56.3,2.8,0.0,Clear
2023-07-09 19:00:00,78.1,50.2,5.4,0.0,Partly Cloudy
2023-07-09 20:00:00,70.7,62.3,1.9,0.0,Partly Cloudy
2023-07-09 21:00:00,70.5,73.7,11.3,0.14,Light Rain
2023-07-09 22:00:00,67.3,57.1,10.5,0.0,Clear
2023-07-09 23:00:00,67.1,45.0,8.0,0.0,Clear
2023-07-10 00:00:00,68.6,47.7,8.9,0.0,Partly Cloudy
2023-07-10 01:00:00,69.4,59.0,9.6,0.0,Clear
2023-07-10 02:00:00,65.2,35.2,2.9,0.0,Clear
2023-07-10 03:00:00,63.9,63.3,4.9,0.0,Partly Cloudy
2023-07-10 04:00:00,58.6,57.5,10.8,0.0,Clear
2023-07-10 05:00:00,67.5,55.0,5.9,0.0,Partly Cloudy
2023-07-10 06:00:00,66.5,57.5,4.0,0.0,Clear
2023-07-10 07:00:00,71.7,47.7,8.5,0.0,Partly Cloudy
2023-07-10 08:00:00,73.0,56.8,6.2,0.0,Clear
2023-07-10 09:00:00,72.1,45.6,12.9,0.0,Partly Cloudy
2023-07-10 10:00:00,77.1,65.8,6.8,0.0,Cloudy
2023-07-10 11:00:00,85.2,44.7,8.0,0.0,Partly Cloudy
2023-07-10 12:00:00,77.2,66.4,3.0,0.0,Fog
2023-07-10 13:00:00,81.9,55.9,9.8,0.0,Partly Cloudy
2023-07-10 14:00:00,83.5,37.0,9.6,0.0,Clear
2023-07-10 15:00:00,79.1,52.9,8.1,0.0,Partly Cloudy
2023-07-10 16:00:00,69.3,55.1,10.8,0.0,Partly Cloudy
2023-07-10 17:00:00,74.8,57.8,4.7,0.0,Clear
2023-07-10 18:00:00,72.5,68.7,14.8,0.0,Fog
2023-07-10 19:00:00,76.7,75.4,11.8,0.19,Thunderstorm
2023-07-10 20:00:00,75.3,50.2,10.0,0.0,Clear
2023-07-10 21:00:00,71.9,35.8,5.3,0.0,Clear
2023-07-10 22:00:00,72.6,53.4,5.8,0.0,Partly Cloudy
2023-07-10 23:00:00,71.9,66.3,5.5,0.0,Fog
2023-07-11 00:00:00,73.2,46.9,2.2,0.0,Partly Cloudy
2023-07-11 01:00:00,62.0,41.7,4.2,0.0,Clear
2023-07-11 02:00:00,69.8,61.6,5.7,0.0,Partly Cloudy
2023-07-11 03:00:00,71.4,52.8,12.3,0.0,Partly Cloudy
2023-07-11 04:00:00,67.3,36.8,5.7,0.0,Clear
2023-07-11 05:00:00,69.4,62.8,10.1,0.0,Clear
2023-07-11 06:00:00,71.1,69.6,15.8,0.0,Cloudy
2023-07-11 07:00:00,75.8,69.9,8.7,0.0,Cloudy
2023-07-11 08:00:00,76.6,67.6,16.0,0.0,Cloudy
2023-07-11 09:00:00,78.3,55.2,11.3,0.0,Clear
2023-07-11 10:00:00,80.2,76.0,13.8,0.0,Partly Cloudy
2023-07-11 11:00:00,78.6,25.3,9.7,0.0,Partly Cloudy
2023-07-11 12:00:00,77.8,52.6,12.7,0.0,Partly Cloudy
2023-07-11 13:00:00,79.6,40.5,3.8,0.0,Partly Cloudy
2023-07-11 14:00:00,78.1,51.9,6.6,0.0,Clear
2023-07-11 15:00:00,83.4,60.5,3.9,0.0,Partly Cloudy
2023-07-11 16:00:00,79.6,56.8,1.3,0.0,Clear
2023-07-11 17:00:00,77.1,45.6,11.7,0.0,Clear
2023-07-11 18:00:00,75.0,38.9,8.1,0.0,Partly Cloudy
2023-07-11 19:00:00,72.3,61.0,2.9,0.0,Partly Cloudy
2023-07-11 20:00:00,75.7,83.7,5.2,0.0,Partly Cloudy
2023-07-11 21:00:00,72.7,56.1,9.6,0.0,Clear
2023-07-11 22:00:00,65.0,52.2,3.3,0.0,Partly Cloudy
2023-07-11 23:00:00,65.8,49.7,14.4,0.0,Partly Cloudy
2023-07-12 00:00:00,62.4,70.3,9.4,0.0,Partly Cloudy
2023-07-12 01:00:00,69.7,49.7,3.6,0.0,Partly Cloudy
2023-07-12 02:00:00,68.4,55.6,5.5,0.0,Clear
2023-07-12 03:00:00,67.0,53.4,10.0,0.0,Partly Cloudy
2023-07-12 04:00:00,67.2,44.2,10.7,0.0,Partly Cloudy
2023-07-12 05:00:00,71.8,31.9,11.4,0.0,Partly Cloudy
2023-07-12 06:00:00,73.8,54.8,8.9,0.0,Clear
2023-07-12 07:00:00,69.4,79.3,10.4,0.24,Light Rain
2023-07-12 08:00:00,75.3,48.1,7.5,0.0,Clear
2023-07-12 09:00:00,75.3,24.5,15.2,0.0,Clear
2023-07-12 10:00:00,76.4,51.1,1.3,0.0,Clear
2023-07-12 11:00:00,79.2,32.6,9.0,0.0,Partly Cloudy
2023-07-12 12:00:00,81.1,51.6,7.1,0.0,Clear
2023-07-12 13:00:00,76.1,54.6,13.7,0.0,Clear
2023-07-12 14:00:00,81.8,58.8,2.6,0.0,Clear
2023-07-12 15:00:00,74.0,46.1,5.4,0.0,Clear
2023-07-12 16:00:00,80.6,35.9,5.6,0.0,Clear
2023-07-12 17:00:00,79.3,34.9,5.0,0.0,Clear
2023-07-12 18:00:00,75.6,59.7,9.0,0.0,Partly Cloudy
2023-07-12 19:00:00,76.1,100,2.3,0.1,Light Rain
2023-07-12 20:00:00,71.9,29.7,10.0,0.0,Partly Cloudy
2023-07-12 21:00:00,73.5,60.5,4.0,0.0,Partly Cloudy
2023-07-12 22:00:00,69.5,61.3,11.7,0.0,Partly Cloudy
2023-07-12 23:00:00,66.9,38.2,6.8,0.0,Clear
2023-07-13 00:00:00,65.0,51.4,0.1,0.0,Clear
2023-07-13 01:00:00,68.8,62.9,9.0,0.0,Partly Cloudy
2023-07-13 02:00:00,64.4,50.7,8.8,0.0,Clear
2023-07-13 03:00:00,64.1,70.5,4.3,0.0,Partly Cloudy
2023-07-13 04:00:00,66.8,33.4,4.2,0.0,Partly Cloudy
2023-07-13 05:00:00,68.4,55.9,5.7,0.0,Partly Cloudy
2023-07-13 06:00:00,68.7,74.3,11.7,0.42,Light Rain
2023-07-13 07:00:00,74.4,56.6,8.9,0.0,Clear
2023-07-13 08:00:00,72.2,55.6,1.1,0.0,Partly Cloudy
2023-07-13 09:00:00,72.6,32.0,7.0,0.0,Partly Cloudy
2023-07-13 10:00:00,78.6,58.2,7.9,0.0,Clear
2023-07-13 11:00:00,77.6,35.8,0.4,0.0,Clear
2023-07-13 12:00:00,75.4,59.3,3.8,0.0,Partly Cloudy
2023-07-13 13:00:00,84.9,66.7,1.6,0.1,Light Rain
2023-07-13 14:00:00,77.8,50.6,8.8,0.0,Clear
2023-07-13 15:00:00,80.1,61.6,7.6,0.0,Partly Cloudy
2023-07-13 16:00:00,81.0,72.0,8.0,0.38,Rain
2023-07-13 17:00:00,82.3,54.4,1.2,0.0,Partly Cloudy
2023-07-13 18:00:00,74.5,34.2,6.3,0.0,Clear
2023-07-13 19:00:00,75.7,38.1,6.5,0.0,Clear
2023-07-13 20:00:00,69.6,50.7,15.9,0.0,Partly Cloudy
2023-07-13 21:00:00,69.5,63.7,4.6,0.0,Partly Cloudy
2023-07-13 22:00:00,67.6,42.8,9.5,0.0,Partly Cloudy
2023-07-13 23:00:00,74.1,44.5,11.4,0.0,Partly Cloudy
2023-07-14 00:00:00,68.5,55.0,7.8,0.0,Clear
2023-07-14 01:00:00,68.3,67.7,7.9,0.0,Cloudy
2023-07-14 02:00:00,68.3,67.7,9.3,0.0,Fog
2023-07-14 03:00:00,60.6,35.5,7.6,0.0,Clear
2023-07-14 04:00:00,70.5,64.3,9.7,0.0,Clear
2023-07-14 05:00:00,71.2,57.9,15.3,0.0,Clear
2023-07-14 06:00:00,67.2,46.7,8.3,0.0,Partly Cloudy
2023-07-14 07:00:00,73.4,57.5,5.6,0.0,Clear
2023-07-14 08:00:00,71.6,47.9,7.4,0.0,Clear
2023-07-14 09:00:00,71.3,61.4,0,0.0,Partly Cloudy
2023-07-14 10:00:00,71.5,70.1,10.0,0.0,Cloudy
2023-07-14 11:00:00,76.7,40.9,3.8,0.0,Clear
2023-07-14 12:00:00,79.4,59.1,5.8,0.0,Clear
2023-07-14 13:00:00,80.8,67.8,12.9,0.0,Partly Cloudy
2023-07-14 14:00:00,82.8,35.4,11.6,0.0,Partly Cloudy
2023-07-14 15:00:00,82.9,63.1,10.9,0.0,Clear
2023-07-14 16:00:00,77.5,51.5,4.6,0.0,Clear
2023-07-14 17:00:00,80.1,56.3,3.4,0.0,Clear
2023-07-14 18:00:00,72.4,56.7,9.8,0.0,Clear
2023-07-14 19:00:00,79.1,55.6,11.1,0.0,Partly Cloudy
2023-07-14 20:00:00,70.7,85.5,13.0,0.0,Partly Cloudy
2023-07-14 21:00:00,74.6,42.7,12.8,0.0,Partly Cloudy
2023-07-14 22:00:00,72.1,67.2,11.1,0.0,Partly Cloudy
2023-07-14 23:00:00,64.4,81.6,10.1,0.19,Thunderstorm
2023-07-15 00:00:00,68.7,49.2,17.2,0.0,Clear
2023-07-15 01:00:00,70.3,73.9,2.6,0.35,Light Rain
2023-07-15 02:00:00,66.7,70.9,4.8,0.28,Rain
2023-07-15 03:00:00,72.2,35.0,6.3,0.0,Clear
2023-07-15 04:00:00,66.4,34.0,1.8,0.0,Clear
2023-07-15 05:00:00,73.9,54.8,9.4,0.0,Clear
2023-07-15 06:00:00,71.9,34.8,13.5,0.0,Clear
2023-07-15 07:00:00,73.8,75.1,10.4,0.0,Partly Cloudy
2023-07-15 08:00:00,74.3,52.8,11.9,0.0,Clear
2023-07-15 09:00:00,72.2,72.7,7.4,0.0,Partly Cloudy
2023-07-15 10:00:00,79.3,41.3,9.8,0.0,Partly Cloudy
2023-07-15 11:00:00,81.6,33.0,5.6,0.0,Clear
2023-07-15 12:00:00,79.9,73.4,6.0,0.18,Rain
2023-07-15 13:00:00,84.0,47.2,10.7,0.0,Partly Cloudy
2023-07-15 14:00:00,84.5,35.5,14.1,0.0,Clear
2023-07-15 15:00:00,77.0,89.4,4.6,0.18,Rain
2023-07-15 16:00:00,79.2,49.6,0.5,0.0,Clear
2023-07-15 17:00:00,83.5,38.0,10.6,0.0,Partly Cloudy
2023-07-15 18:00:00,83.3,48.9,5.6,0.0,Clear
2023-07-15 19:00:00,78.7,43.6,3.7,0.0,Clear
2023-07-15 20:00:00,75.5,45.2,6.6,0.0,Clear
2023-07-15 21:00:00,68.9,25.3,11.7,0.0,Clear
2023-07-15 22:00:00,68.7,38.9,8.8,0.0,Clear
2023-07-15 23:00:00,70.3,66.5,15.0,0.0,Cloudy
2023-07-16 00:00:00,68.6,24.2,4.5,0.0,Partly Cloudy
2023-07-16 01:00:00,69.6,54.2,0.6,0.0,Partly Cloudy
2023-07-16 02:00:00,69.1,62.9,8.6,0.0,Partly Cloudy
2023-07-16 03:00:00,68.5,38.7,4.6,0.0,Clear
2023-07-16 04:00:00,68.1,58.4,14.1,0.0,Clear
2023-07-16 05:00:00,72.0,34.6,7.9,0.0,Partly Cloudy
2023-07-16 06:00:00,72.2,68.6,5.6,0.0,Partly Cloudy
2023-07-16 07:00:00,72.8,55.2,7.3,0.0,Partly Cloudy
2023-07-16 08:00:00,76.0,51.7,6.7,0.0,Clear
2023-07-16 09:00:00,73.7,86.4,11.7,0.0,Partly Cloudy
2023-07-16 10:00:00,74.7,27.1,11.2,0.0,Clear
2023-07-16 11:00:00,76.4,33.2,3.3,0.0,Partly Cloudy
2023-07-16 12:00:00,74.4,76.9,3.5,0.0,Cloudy
2023-07-16 13:00:00,79.9,38.7,7.4,0.0,Clear
2023-07-16 14:00:00,84.6,47.2,0,0.0,Clear
2023-07-16 15:00:00,79.5,38.1,6.3,0.0,Clear
2023-07-16 16:00:00,81.2,70.0,13.2,0.0,Cloudy
2023-07-16 17:00:00,75.1,36.7,10.6,0.0,Clear
2023-07-16 18:00:00,74.6,24.8,2.4,0.0,Clear
2023-07-16 19:00:00,76.5,53.7,6.1,0.0,Clear
2023-07-16 20:00:00,71.9,63.3,12.3,0.0,Clear
2023-07-16 21:00:00,73.0,59.8,6.8,0.0,Partly Cloudy
2023-07-16 22:00:00,68.7,24.5,9.8,0.0,Clear
2023-07-16 23:00:00,64.9,74.7,11.4,0.11,Light Rain
2023-07-17 00:00:00,67.0,20,6.2,0.0,Partly Cloudy
2023-07-17 01:00:00,67.0,63.8,8.7,0.0,Clear
2023-07-17 02:00:00,69.0,62.1,8.2,0.0,Partly Cloudy
2023-07-17 03:00:00,67.2,52.7,10.5,0.0,Clear
2023-07-17 04:00:00,68.4,54.7,8.1,0.0,Partly Cloudy
2023-07-17 05:00:00,69.2,66.6,4.0,0.13,Light Rain
2023-07-17 06:00:00,71.4,74.9,3.9,0.3,Light Rain
2023-07-17 07:00:00,73.1,63.9,5.8,0.0,Clear
2023-07-17 08:00:00,75.8,57.6,7.4,0.0,Clear
2023-07-17 09:00:00,75.0,40.7,1.4,0.0,Partly Cloudy
2023-07-17 10:00:00,76.5,60.6,17.9,0.0,Partly Cloudy
2023-07-17 11:00:00,84.7,37.4,4.1,0.0,Clear
2023-07-17 12:00:00,85.0,49.8,7.3,0.0,Partly Cloudy
2023-07-17 13:00:00,82.3,40.9,15.7,0.0,Clear
2023-07-17 14:00:00,83.4,26.2,12.1,0.0,Clear
2023-07-17 15:00:00,83.0,50.9,5.0,0.0,Partly Cloudy
2023-07-17 16:00:00,75.6,51.4,6.5,0.0,Clear
2023-07-17 17:00:00,77.7,32.2,8.6,0.0,Partly Cloudy
2023-07-17 18:00:00,71.9,67.9,7.7,0.0,Cloudy
2023-07-17 19:00:00,79.6,41.8,4.9,0.0,Partly Cloudy
2023-07-17 20:00:00,72.2,55.4,3.1,0.0,Clear
2023-07-17 21:00:00,69.6,58.3,8.0,0.0,Clear
2023-07-17 22:00:00,71.0,44.8,4.9,0.0,Clear
2023-07-17 23:00:00,67.6,45.3,12.4,0.0,Clear
2023-07-18 00:00:00,70.3,55.7,6.6,0.0,Partly Cloudy
2023-07-18 01:00:00,73.5,49.1,12.8,0.0,Clear
2023-07-18 02:00:00,70.3,63.9,3.9,0.0,Clear
2023-07-18 03:00:00,70.6,64.8,15.1,0.0,Partly Cloudy
2023-07-18 04:00:00,72.9,41.5,5.2,0.0,Partly Cloudy
2023-07-18 05:00:00,67.0,69.5,4.9,0.0,Partly Cloudy
2023-07-18 06:00:00,72.2,52.8,2.9,0.0,Partly Cloudy
2023-07-18 07:00:00,72.3,52.3,7.7,0.0,Partly Cloudy
2023-07-18 08:00:00,76.2,25.1,1.6,0.0,Partly Cloudy
2023-07-18 09:00:00,82.1,62.4,4.9,0.0,Clear
2023-07-18 10:00:00,74.6,48.6,1.4,0.0,Partly Cloudy
2023-07-18 11:00:00,75.4,51.4,4.7,0.0,Clear
2023-07-18 12:00:00,80.1,61.3,10.8,0.0,Partly Cloudy
2023-07-18 13:00:00,79.7,57.7,11.3,0.0,Clear
2023-07-18 14:00:00,82.7,57.9,8.5,0.0,Clear
2023-07-18 15:00:00,83.0,64.9,0,0.0,Partly Cloudy
2023-07-18 16:00:00,84.6,43.8,1.2,0.0,Clear
2023-07-18 17:00:00,78.0,55.8,6.2,0.0,Clear
2023-07-18 18:00:00,77.5,58.9,1.9,0.0,Clear
2023-07-18 19:00:00,79.7,89.8,8.2,0.0,Cloudy
2023-07-18 20:00:00,71.1,82.3,13.4,0.12,Light Rain
2023-07-18 21:00:00,75.9,48.4,5.9,0.0,Clear
2023-07-18 22:00:00,72.1,66.3,6.2,0.0,Cloudy
2023-07-18 23:00:00,72.7,59.1,9.6,0.0,Clear
2023-07-19 00:00:00,69.2,68.4,7.1,0.0,Partly Cloudy
2023-07-19 01:00:00,69.9,46.8,6.9,0.0,Partly Cloudy
2023-07-19 02:00:00,66.3,46.1,6.0,0.0,Partly Cloudy
2023-07-19 03:00:00,68.9,59.0,7.3,0.0,Partly Cloudy
2023-07-19 04:00:00,71.4,60.2,10.3,0.0,Partly Cloudy
2023-07-19 05:00:00,73.5,45.3,5.7,0.0,Clear
2023-07-19 06:00:00,70.4,33.2,0,0.0,Partly Cloudy
2023-07-19 07:00:00,71.2,49.0,7.3,0.0,Partly Cloudy
2023-07-19 08:00:00,76.5,62.4,3.8,0.0,Clear
2023-07-19 09:00:00,71.9,74.7,14.7,0.19,Light Rain
2023-07-19 10:00:00,76.0,33.9,10.0,0.0,Partly Cloudy
2023-07-19 11:00:00,72.9,49.5,8.1,0.0,Clear
2023-07-19 12:00:00,78.4,68.4,11.3,0.0,Cloudy
2023-07-19 13:00:00,86.4,39.7,7.8,0.0,Clear
2023-07-19 14:00:00,81.4,74.3,9.3,0.0,Fog
2023-07-19 15:00:00,78.3,55.3,10.4,0.0,Partly Cloudy
2023-07-19 16:00:00,78.4,64.1,10.1,0.0,Partly Cloudy
2023-07-19 17:00:00,75.2,42.5,6.5,0.0,Clear
2023-07-19 18:00:00,79.5,74.8,7.6,0.0,Fog
2023-07-19 19:00:00,71.2,36.4,9.2,0.0,Partly Cloudy
2023-07-19 20:00:00,77.8,88.5,9.7,0.0,Partly Cloudy
2023-07-19 21:00:00,73.5,44.9,13.1,0.0,Clear
2023-07-19 22:00:00,76.1,69.9,14.6,0.0,Cloudy
2023-07-19 23:00:00,65.7,56.0,2.1,0.0,Partly Cloudy
2023-07-20 00:00:00,65.6,52.1,5.7,0.0,Partly Cloudy
2023-07-20 01:00:00,67.6,46.8,14.8,0.0,Partly Cloudy
2023-07-20 02:00:00,74.7,37.7,6.2,0.0,Clear
2023-07-20 03:00:00,62.0,37.1,5.3,0.0,Partly Cloudy
2023-07-20 04:00:00,71.9,31.0,16.0,0.0,Clear
2023-07-20 05:00:00,72.5,74.2,8.0,0.0,Partly Cloudy
