Date,Open,High,Low,Close,Adj Close,Volume
2022-06-15,210.98,212.20,205.78,206.59,202.46,9787820
2022-06-16,205.75,206.44,200.52,201.15,197.13,48822967
2022-06-17,201.44,201.98,199.71,200.60,196.59,29371579
2022-06-20,201.10,203.99,200.20,202.95,198.89,16228528
2022-06-21,203.41,204.73,201.40,203.28,199.21,10373053
2022-06-22,202.70,204.73,202.51,203.94,199.86,36754961
2022-06-23,203.73,205.26,203.16,203.33,199.26,22612873
2022-06-24,203.57,203.74,201.32,203.18,199.12,31162136
2022-06-27,202.75,204.00,202.14,202.40,198.35,16449308
2022-06-28,201.46,205.92,199.74,204.59,200.50,26823890
2022-06-29,205.33,208.79,204.23,206.92,202.78,14067407
2022-06-30,207.86,209.26,204.01,204.36,200.27,45103196
2022-07-01,205.11,205.98,198.23,199.51,195.52,40821646
2022-07-04,199.13,201.60,198.05,200.91,196.89,11009868
2022-07-05,200.43,201.04,198.28,198.28,194.31,14146968
2022-07-06,197.97,200.29,197.95,199.35,195.36,38012974
2022-07-07,198.37,203.49,197.78,202.63,198.58,20516602
2022-07-08,203.22,204.32,201.18,201.56,197.53,42618166
2022-07-11,201.99,203.28,197.84,199.50,195.51,19803707
2022-07-12,199.03,201.27,198.55,200.43,196.42,46152243
2022-07-13,200.00,203.60,198.38,202.11,198.07,32709510
2022-07-14,201.49,201.63,197.59,197.86,193.90,12405889
2022-07-15,197.40,198.65,194.85,195.23,191.33,6301603
2022-07-18,194.53,196.47,192.17,192.21,188.37,11863457
2022-07-19,192.09,192.11,191.79,191.97,188.13,5988167
2022-07-20,191.96,194.17,191.34,193.49,189.62,38446772
2022-07-21,194.07,197.45,192.38,196.79,192.85,14803788
2022-07-22,195.90,198.36,195.76,196.81,192.87,36551016
2022-07-25,196.31,200.24,196.28,199.48,195.49,21707581
2022-07-26,199.25,207.27,198.76,205.32,201.21,7248837
2022-07-27,204.51,208.29,204.09,206.96,202.82,31113599
2022-07-28,207.32,212.45,206.67,211.83,207.59,47222498
2022-07-29,211.93,212.17,210.22,211.18,206.96,25053006
2022-08-01,210.58,212.36,204.33,206.06,201.94,19615521
2022-08-02,205.93,208.39,204.34,208.36,204.19,44238342
2022-08-03,207.60,209.62,207.58,208.04,203.88,7818127
2022-08-04,208.42,208.73,202.39,203.93,199.85,21691468
2022-08-05,203.25,203.43,200.47,201.71,197.68,46951920
2022-08-08,201.02,205.48,200.81,204.41,200.32,37738581
2022-08-09,203.88,207.49,202.30,205.53,201.42,28308098
2022-08-10,204.92,208.10,204.20,206.72,202.59,14041723
2022-08-11,206.22,206.30,202.24,203.65,199.58,42515518
2022-08-12,203.03,203.40,201.70,202.40,198.35,36433437
2022-08-15,201.95,208.63,200.12,206.97,202.83,42213228
2022-08-16,206.87,210.71,205.79,209.07,204.89,35472724
2022-08-17,208.07,213.68,207.31,212.40,208.15,17450995
2022-08-18,212.13,216.99,211.49,215.75,211.44,9250793
2022-08-19,216.07,217.15,212.02,212.79,208.53,40169726
2022-08-22,212.10,212.67,209.82,210.64,206.43,26610668
2022-08-23,209.86,210.91,205.66,205.79,201.67,13709003
2022-08-24,205.00,206.57,204.94,206.19,202.07,48067225
2022-08-25,206.86,208.27,205.81,206.95,202.81,44614423
2022-08-26,207.16,207.30,205.04,206.90,202.76,19008176
2022-08-29,207.21,211.78,205.55,209.92,205.72,36410917
2022-08-30,210.04,212.21,209.21,210.33,206.12,29767777
2022-08-31,210.92,211.04,208.10,209.33,205.14,40501987
2022-09-01,208.94,212.44,207.02,210.55,206.34,11517562
2022-09-02,209.75,211.38,208.98,210.92,206.70,17960026
2022-09-05,211.17,211.53,207.12,208.62,204.45,32862566
2022-09-06,209.11,210.64,207.14,208.29,204.12,35784217
2022-09-07,207.50,209.08,206.28,207.38,203.23,38869359
2022-09-08,207.06,207.38,202.30,204.30,200.21,34730043
2022-09-09,204.40,212.39,202.71,210.40,206.19,32671889
2022-09-12,210.93,211.79,206.25,207.70,203.55,45829930
2022-09-13,207.45,209.09,205.96,207.99,203.83,29159764
2022-09-14,208.91,212.85,208.12,211.96,207.72,7326187
2022-09-15,212.00,218.27,211.40,216.28,211.95,25155070
2022-09-16,217.25,217.68,215.25,215.88,211.56,23519169
2022-09-19,216.02,220.47,215.83,219.33,214.94,35894894
2022-09-20,219.04,219.32,216.75,217.48,213.13,44067808
2022-09-21,217.08,218.69,215.94,217.55,213.20,19591968
2022-09-22,218.02,221.58,216.43,220.13,215.73,16603289
2022-09-23,220.54,222.18,212.95,213.14,208.88,48100978
2022-09-26,212.74,215.17,211.59,213.71,209.44,10266528
2022-09-27,213.38,216.90,212.51,215.14,210.84,13089337
2022-09-28,215.88,216.33,206.74,208.05,203.89,45419778
2022-09-29,208.31,212.21,207.26,212.10,207.86,26428970
2022-09-30,212.18,212.48,209.21,210.21,206.01,19817447
2022-10-03,211.20,214.91,209.69,212.97,208.71,43604699
2022-10-04,212.98,217.40,212.40,216.96,212.62,31462528
2022-10-05,216.91,220.28,215.81,218.79,214.41,22619967
2022-10-06,217.96,222.24,216.41,221.24,216.82,13749329
2022-10-07,220.64,222.38,219.50,221.59,217.16,42659320
2022-10-10,221.82,223.29,217.37,217.86,213.50,9807946
2022-10-11,218.23,219.38,217.34,217.57,213.22,32755021
2022-10-12,217.42,221.78,216.78,221.08,216.66,44854420
2022-10-13,220.42,221.12,216.32,217.96,213.60,34676217
2022-10-14,218.21,219.09,211.53,213.38,209.11,20669221
2022-10-17,213.90,216.12,213.68,214.41,210.12,8659984
2022-10-18,213.90,218.67,213.60,217.43,213.08,24306219
2022-10-19,216.65,223.39,216.60,222.49,218.04,19026392
2022-10-20,222.97,223.42,221.88,223.00,218.54,22358244
2022-10-21,223.98,225.37,217.27,218.61,214.24,30273645
2022-10-24,218.78,220.11,217.20,217.29,212.94,16429958
2022-10-25,217.68,219.92,216.75,219.38,214.99,5559297
2022-10-26,218.51,221.58,217.18,220.26,215.85,49298586
2022-10-27,219.84,221.61,218.55,219.32,214.93,30548425
2022-10-28,219.34,222.02,217.53,220.60,216.19,37525126
2022-10-31,219.97,224.40,219.05,223.40,218.93,6442066
2022-11-01,222.48,224.32,219.79,220.40,215.99,37878836
2022-11-02,220.09,220.79,217.70,218.95,214.57,20851433
2022-11-03,219.94,222.17,219.39,220.21,215.81,9161400
2022-11-04,220.99,222.62,215.44,215.50,211.19,42241349
2022-11-07,216.40,216.85,210.17,210.85,206.63,31363488
2022-11-08,210.61,212.53,208.94,210.16,205.96,46978245
2022-11-09,210.53,211.36,207.95,209.10,204.92,33619581
2022-11-10,208.76,217.00,208.35,215.92,211.60,14299713
2022-11-11,216.08,217.45,214.28,214.68,210.39,14268381
2022-11-14,214.73,215.00,210.93,212.92,208.66,14741012
2022-11-15,213.23,218.77,212.91,217.64,213.29,9550923
2022-11-16,216.88,217.52,208.50,210.26,206.05,6978593
2022-11-17,210.79,212.55,206.78,207.61,203.46,32598638
2022-11-18,208.25,209.52,204.50,205.98,201.86,15197665
2022-11-21,206.54,211.08,206.17,210.87,206.65,46069389
2022-11-22,211.09,212.28,207.27,207.73,203.58,6750500
2022-11-23,207.45,208.83,203.99,204.94,200.84,38710432
2022-11-24,205.24,207.34,204.47,206.97,202.83,36799328
2022-11-25,206.25,206.64,204.10,204.16,200.08,6007589
2022-11-28,203.61,212.25,203.20,210.91,206.69,18727930
2022-11-29,210.04,211.89,205.50,207.47,203.32,46410152
2022-11-30,207.39,207.88,203.97,204.78,200.68,7806913
2022-12-01,205.00,206.66,203.56,205.01,200.91,31451006
2022-12-02,205.20,206.25,199.45,201.20,197.18,7584494
2022-12-05,201.24,202.14,196.41,198.06,194.10,7846483
2022-12-06,198.14,201.69,198.06,199.72,195.73,30997829
2022-12-07,199.75,201.01,198.12,198.22,194.26,24540716
2022-12-08,198.77,199.34,192.21,192.54,188.69,24758173
2022-12-09,192.77,194.93,191.74,194.82,190.92,14545539
2022-12-12,194.00,195.00,190.42,190.78,186.96,44288731
2022-12-13,191.66,193.16,191.39,191.77,187.93,32753495
2022-12-14,191.68,193.47,189.75,191.54,187.71,35513273
2022-12-15,190.72,192.83,189.42,192.18,188.34,16005452
2022-12-16,191.41,192.85,190.68,191.95,188.11,40152784
2022-12-19,192.36,193.81,188.61,190.56,186.75,46075492
2022-12-20,190.32,194.81,188.50,193.27,189.40,42949497
2022-12-21,194.01,195.74,192.13,192.45,188.60,14704436
2022-12-22,192.29,195.10,190.75,194.48,190.59,34947883
2022-12-23,194.06,199.05,192.26,198.69,194.72,18613147
2022-12-26,197.71,204.82,196.71,203.82,199.74,5385912
2022-12-27,204.04,205.03,203.57,204.00,199.92,49256324
2022-12-28,203.16,204.36,200.46,200.95,196.93,41731473
2022-12-29,200.51,202.74,198.87,201.48,197.45,18934323
2022-12-30,201.79,203.24,200.08,203.17,199.11,49761380
2023-01-02,203.33,204.96,202.67,203.75,199.67,10885627
2023-01-03,203.11,208.18,201.89,206.84,202.70,44927692
2023-01-04,206.98,209.00,205.05,207.88,203.72,43853770
2023-01-05,208.42,209.07,205.60,207.40,203.25,9541033
2023-01-06,207.92,209.80,207.79,208.11,203.95,36595983
2023-01-09,207.66,212.41,206.61,211.36,207.13,19029173
2023-01-10,211.58,215.30,210.12,215.08,210.78,47210039
2023-01-11,215.53,216.74,212.21,213.79,209.51,24272813
2023-01-12,213.64,215.34,213.09,213.61,209.34,43597172
2023-01-13,212.87,217.80,211.83,216.67,212.34,47403246
2023-01-16,216.67,218.29,214.87,216.64,212.31,20617684
2023-01-17,215.64,215.69,213.13,214.38,210.09,12913861
2023-01-18,214.85,215.26,204.56,205.79,201.67,32825488
2023-01-19,205.91,207.19,203.45,203.47,199.40,18501440
2023-01-20,203.85,205.46,203.71,204.95,200.85,25151717
2023-01-23,203.96,205.33,201.61,202.29,198.24,43179678
2023-01-24,202.52,202.58,201.89,202.24,198.20,27180474
2023-01-25,202.20,206.70,202.13,205.75,201.63,14110289
2023-01-26,205.71,206.96,198.00,199.78,195.78,41035281
2023-01-27,200.41,204.35,200.30,202.49,198.44,39968632
2023-01-30,202.09,203.54,199.86,200.49,196.48,40962665
2023-01-31,200.15,206.30,198.56,204.47,200.38,9443481
2023-02-01,205.41,205.97,204.94,205.00,200.90,30181982
2023-02-02,205.14,205.92,199.73,200.92,196.90,25688415
2023-02-03,201.33,201.96,196.78,196.84,192.90,32774316
2023-02-06,196.58,203.73,195.97,202.07,198.03,40238892
2023-02-07,201.67,205.57,200.10,205.35,201.24,18562594
2023-02-08,204.40,209.24,203.40,208.27,204.10,17764889
2023-02-09,207.95,208.92,204.83,206.58,202.45,25827820
2023-02-10,207.32,208.96,205.04,206.92,202.78,13906497
2023-02-13,206.33,206.40,204.50,205.28,201.17,40053971
2023-02-14,204.37,209.03,202.63,207.33,203.18,27366696
2023-02-15,207.26,209.27,206.22,209.18,205.00,49223686
2023-02-16,209.70,210.98,208.80,209.22,205.04,18459052
2023-02-17,208.61,209.16,207.97,208.61,204.44,34602768
2023-02-20,207.92,208.15,205.57,207.49,203.34,42555849
2023-02-21,207.52,207.93,204.67,205.37,201.26,26373160
2023-02-22,205.98,207.13,204.12,204.46,200.37,25896194
2023-02-23,204.69,212.48,203.80,211.80,207.56,13729118
2023-02-24,210.90,219.39,210.73,218.62,214.25,31301088
2023-02-27,217.98,221.16,216.79,219.97,215.57,34919565
2023-02-28,220.60,222.03,216.57,217.91,213.55,40801567
2023-03-01,217.07,218.92,214.56,216.09,211.77,43103695
2023-03-02,216.93,221.11,216.02,220.17,215.77,48246200
2023-03-03,220.59,225.62,220.13,224.69,220.20,20018591
2023-03-06,224.21,229.92,223.84,229.19,224.61,49639515
2023-03-07,228.85,236.72,228.20,235.00,230.30,37716023
2023-03-08,234.70,239.92,234.36,239.00,234.22,28395186
2023-03-09,239.21,240.09,239.00,239.84,235.04,12179393
2023-03-10,240.42,241.49,236.72,237.52,232.77,32745616
2023-03-13,237.00,242.66,236.68,242.17,237.33,37371615
2023-03-14,242.80,243.98,238.20,239.77,234.97,34216092
2023-03-15,239.90,242.71,238.51,242.03,237.19,16615568
2023-03-16,242.89,244.04,240.37,241.34,236.51,44739395
2023-03-17,241.53,242.18,239.97,240.17,235.37,34877955
2023-03-20,239.31,244.49,237.68,244.27,239.38,30428287
2023-03-21,243.92,253.82,243.80,252.53,247.48,19603678
2023-03-22,253.34,257.11,253.34,255.84,250.72,14846571
2023-03-23,256.16,257.07,248.02,248.60,243.63,46310348
2023-03-24,248.96,249.59,245.36,246.50,241.57,25438013
2023-03-27,247.34,249.21,243.99,245.43,240.52,28103207
2023-03-28,245.65,251.38,243.95,250.36,245.35,24742398
2023-03-29,249.48,251.93,247.54,250.13,245.13,5056593
2023-03-30,249.85,251.57,246.47,248.20,243.24,20786767
2023-03-31,248.06,249.24,240.42,241.67,236.84,30688576
2023-04-03,241.09,241.44,238.24,238.52,233.75,42273711
2023-04-04,238.29,242.57,236.61,240.72,235.91,15352702
2023-04-05,239.97,239.99,237.74,239.04,234.26,14663400
2023-04-06,239.48,247.15,238.61,246.18,241.26,14111756
2023-04-07,246.01,251.73,244.43,250.82,245.80,45562577
2023-04-10,251.68,254.88,250.77,253.63,248.56,33462525
2023-04-11,253.34,253.71,248.56,249.77,244.77,43784796
2023-04-12,249.77,251.23,247.11,248.53,243.56,23069091
2023-04-13,248.26,250.22,243.49,244.63,239.74,29734891
2023-04-14,243.86,248.11,242.48,247.15,242.21,14535329
2023-04-17,247.87,249.37,246.10,246.66,241.73,39691897
2023-04-18,245.82,247.60,242.07,242.25,237.41,36705688
2023-04-19,242.59,243.96,237.59,238.67,233.90,43898206
2023-04-20,238.29,238.40,234.18,234.87,230.17,5723661
2023-04-21,234.81,236.28,229.96,230.80,226.18,24771475
2023-04-24,230.38,231.75,228.53,231.68,227.05,25405848
2023-04-25,230.80,232.05,230.46,231.10,226.48,8464151
2023-04-26,231.41,231.99,225.28,226.75,222.22,6831943
2023-04-27,226.76,228.46,225.93,226.49,221.96,13894525
2023-04-28,226.72,228.48,226.21,227.93,223.37,12485953
2023-05-01,228.41,229.73,221.29,222.03,217.59,16770852
2023-05-02,221.55,222.95,216.69,217.66,213.31,40392466
2023-05-03,216.83,219.95,214.96,219.66,215.27,15344851
2023-05-04,220.34,221.85,216.59,217.42,213.07,30713901
2023-05-05,217.70,218.17,216.23,217.75,213.40,28157639
2023-05-08,216.86,221.85,215.22,221.32,216.89,8524772
2023-05-09,220.92,224.53,219.42,223.04,218.58,40736868
2023-05-10,222.51,227.41,221.73,226.04,221.52,22624475
2023-05-11,225.06,232.15,224.16,230.30,225.69,26185504
2023-05-12,231.22,237.26,231.14,235.89,231.17,40654493
2023-05-15,235.75,237.59,228.49,230.21,225.61,27479282
2023-05-16,229.75,231.35,223.20,223.71,219.24,44203443
2023-05-17,224.21,225.68,218.12,219.30,214.91,18081241
2023-05-18,219.34,224.31,217.35,222.95,218.49,26023182
2023-05-19,223.61,223.63,218.04,218.24,213.88,11973099
2023-05-22,218.61,219.31,215.41,216.86,212.52,21904461
2023-05-23,216.04,219.05,214.73,217.17,212.83,19550860
2023-05-24,218.07,219.35,216.48,217.90,213.54,13051527
2023-05-25,217.65,223.31,216.35,221.78,217.34,17399611
2023-05-26,222.57,225.58,222.06,224.19,219.71,36336858
2023-05-29,224.10,226.09,222.01,223.55,219.08,49800481
2023-05-30,224.09,224.74,222.17,222.49,218.04,9965858
2023-05-31,222.27,224.34,221.75,222.35,217.90,22761357
2023-06-01,221.71,223.74,219.75,223.60,219.13,18466676
2023-06-02,223.58,223.87,220.51,222.05,217.61,19655669
2023-06-05,222.28,222.49,219.90,220.78,216.36,22380944
2023-06-06,220.92,222.37,220.03,221.87,217.43,38400174
2023-06-07,221.17,224.00,219.30,222.72,218.27,49600942
2023-06-08,222.38,223.16,221.30,221.31,216.88,37928940
2023-06-09,221.27,223.40,219.81,222.59,218.14,9704310
2023-06-12,223.50,225.14,221.43,222.39,217.94,43067092
2023-06-13,222.46,224.44,221.72,222.39,217.94,25322448
2023-06-14,223.31,223.49,217.56,218.63,214.26,27821227
2023-06-15,217.79,222.33,216.26,221.41,216.98,48472623
2023-06-16,222.35,224.02,221.75,222.70,218.25,31179484
2023-06-19,223.49,228.09,222.77,226.83,222.29,10695024
2023-06-20,226.21,229.71,226.16,229.64,225.05,44791894
2023-06-21,229.12,229.90,225.68,227.27,222.72,48178355
2023-06-22,227.94,228.84,223.85,225.84,221.32,7485892
2023-06-23,225.52,230.50,224.08,229.82,225.22,32213171
2023-06-26,230.15,235.42,228.79,234.50,229.81,41008025
2023-06-27,233.80,240.05,231.95,238.89,234.11,7474818
2023-06-28,237.93,240.39,236.69,238.58,233.81,21286150
2023-06-29,238.98,239.24,234.18,234.52,229.83,8352624
2023-06-30,233.71,241.20,232.04,239.98,235.18,9292122
2023-07-03,240.62,240.83,235.30,236.29,231.56,46314131
2023-07-04,236.14,239.16,234.18,237.54,232.79,31978341
2023-07-05,237.19,245.89,236.04,243.94,239.06,14216020
2023-07-06,243.37,243.46,239.55,239.90,235.10,9242749
2023-07-07,239.14,248.63,238.31,248.35,243.38,29825403
2023-07-10,249.20,249.28,244.44,244.64,239.75,47425862
2023-07-11,244.86,246.42,243.38,243.41,238.54,37679834
2023-07-12,244.26,245.67,242.68,243.87,238.99,24040901
2023-07-13,243.70,245.77,242.15,244.16,239.28,13515606
2023-07-14,244.21,246.48,242.33,245.66,240.75,45972510
2023-07-17,246.04,251.99,244.61,250.80,245.78,46073967
2023-07-18,251.37,256.60,251.36,255.90,250.78,20813466
2023-07-19,255.28,257.25,252.37,254.32,249.23,46535081
2023-07-20,254.40,254.84,248.68,250.22,245.22,49246696
2023-07-21,249.64,255.25,249.41,255.14,250.04,15013811
2023-07-24,255.09,255.44,249.89,251.23,246.21,7893439
2023-07-25,250.34,251.07,241.78,242.20,237.36,21869945
2023-07-26,242.72,242.81,237.47,238.95,234.17,41061662
2023-07-27,238.30,246.19,237.33,244.62,239.73,12788996
2023-07-28,244.51,248.28,243.67,247.12,242.18,26856347
2023-07-31,246.58,248.58,246.12,248.36,243.39,20912743
2023-08-01,248.11,248.55,246.92,247.86,242.90,37508051
2023-08-02,246.97,247.84,240.02,240.45,235.64,45898393
2023-08-03,239.72,241.16,235.83,237.09,232.35,23098893
2023-08-04,236.49,238.39,235.11,238.14,233.38,9003159
2023-08-07,238.07,238.91,236.36,237.88,233.12,19754122
2023-08-08,238.65,240.86,237.07,239.65,234.86,47815402
2023-08-09,239.81,248.30,239.35,247.19,242.25,32628460
2023-08-10,247.90,248.88,242.92,244.91,240.01,44700320
2023-08-11,243.94,244.80,239.20,240.95,236.13,21631686
2023-08-14,240.60,242.85,238.82,241.69,236.86,44713121
2023-08-15,242.49,250.18,242.40,249.34,244.35,36584963
2023-08-16,249.81,250.82,245.82,246.67,241.74,31462377
2023-08-17,247.31,248.21,239.70,240.18,235.38,42479425
2023-08-18,240.69,242.48,239.88,241.09,236.27,19630167
2023-08-21,241.39,243.38,240.43,243.20,238.34,25457238
2023-08-22,242.52,246.46,241.38,245.54,240.63,44168767
2023-08-23,246.08,251.37,245.27,249.62,244.63,29858496
2023-08-24,249.87,251.74,249.87,250.33,245.32,47097727
2023-08-25,250.00,257.65,249.15,257.58,252.43,23105258
2023-08-28,257.98,262.40,256.83,261.17,255.95,18901361
2023-08-29,261.93,263.40,261.52,261.63,256.40,29426990
2023-08-30,262.41,262.63,259.41,260.14,254.94,46549342
2023-08-31,260.44,265.23,259.32,263.82,258.54,18738029
2023-09-01,263.10,265.53,262.02,264.86,259.56,48556229
2023-09-04,265.02,266.94,255.20,255.62,250.51,20128836
2023-09-05,255.26,258.72,254.25,256.92,251.78,33382293
2023-09-06,256.61,257.73,255.56,256.76,251.62,13234890
2023-09-07,256.70,259.27,255.05,258.21,253.05,24613528
2023-09-08,258.56,259.95,252.78,254.74,249.65,9404193
2023-09-11,254.12,257.67,253.95,255.90,250.78,31218258
2023-09-12,256.81,258.73,256.26,258.51,253.34,14929027
2023-09-13,258.50,260.25,255.63,256.67,251.54,47095793
2023-09-14,257.03,262.56,256.08,260.70,255.49,33194445
2023-09-15,260.59,262.64,260.01,261.35,256.12,9224470
2023-09-18,262.02,269.46,261.35,268.42,263.05,43836208
2023-09-19,268.11,270.79,267.46,269.50,264.11,44819531
2023-09-20,269.60,270.52,265.94,267.07,261.73,25568531
2023-09-21,266.41,266.93,261.93,262.90,257.64,24337170
2023-09-22,262.61,264.04,262.28,263.13,257.87,15790426
2023-09-25,263.55,264.12,260.04,261.99,256.75,49718391
2023-09-26,261.22,264.70,260.07,262.71,257.46,34587535
2023-09-27,262.23,262.60,259.42,260.54,255.33,7327945
2023-09-28,259.84,260.74,253.20,255.15,250.05,40812172
2023-09-29,254.75,256.59,245.30,246.11,241.19,38515301
2023-10-02,246.97,247.54,245.03,247.23,242.29,41651209
2023-10-03,248.18,248.84,236.94,238.35,233.58,36803606
2023-10-04,238.86,247.91,237.53,245.92,241.00,42932044
2023-10-05,246.38,248.22,239.39,240.07,235.27,12537373
2023-10-06,239.35,240.45,238.63,239.25,234.47,31952927
2023-10-09,239.49,239.93,230.96,231.67,227.04,26902083
2023-10-10,231.84,236.86,229.97,236.42,231.69,23651376
2023-10-11,235.81,238.38,234.11,238.21,233.45,10863766
2023-10-12,238.19,243.03,237.17,241.82,236.98,8761291
2023-10-13,242.64,243.36,241.04,241.34,236.51,33698466
2023-10-16,240.91,241.61,237.06,239.02,234.24,42650288
2023-10-17,238.20,243.08,237.31,241.62,236.79,32891099
2023-10-18,242.23,244.62,241.38,242.68,237.83,32796074
2023-10-19,241.96,243.13,239.75,239.92,235.12,18944134
2023-10-20,239.97,240.64,234.60,236.47,231.74,44639789
2023-10-23,236.98,246.72,236.16,246.54,241.61,23342789
2023-10-24,246.96,248.47,242.30,242.57,237.72,17482679
2023-10-25,243.23,245.59,242.25,245.01,240.11,25266400
2023-10-26,245.13,247.60,245.08,246.67,241.74,5164193
2023-10-27,245.98,246.58,242.75,244.03,239.15,47718874
2023-10-30,244.82,245.65,237.87,238.85,234.07,48270845
2023-10-31,238.34,240.06,237.79,239.82,235.02,9477827
