Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
87648.3,0.30231478,1.07180212,0.73961141,0.62493997,0.33043387,0.71072833,1.27552286,-0.10955238,1.05254405,-0.82695648,1.22870052,-1.01207572,0.80939133,-0.24224189,-1.9607585,-1.48862806,-1.19962751,1.06982468,-0.26388892,-0.26369243,-0.35453339,-1.27606209,-0.71610017,1.69654894,-0.46039161,-0.69431353,-0.2284615,0.72592221,7.97,0
87654.0,1.09689687,0.86562947,-4.74537048,-2.9441584,0.25891948,0.48579573,-0.33180695,2.79822723,-0.88568815,-5.68126197,-0.80808227,-1.88608577,1.92617337,-3.58852026,-5.93296815,-5.51849482,-4.58658284,0.4099194,-0.65015961,1.20722709,-3.48189196,-4.2921353,0.55253166,-2.12708608,1.09186866,-1.38995052,0.84824485,0.52939809,55.33,1
87670.7,-0.50702405,-1.35331525,0.48351483,-0.18252393,-0.63117173,0.4786833,1.02883002,-1.13998311,0.34999547,-0.38711159,0.7846871,-0.24959883,1.11089811,-0.09040628,-0.19767788,1.66125064,0.42273397,0.45486398,-1.57133244,-1.12696617,-0.38280601,0.45302955,1.16150921,-0.72318415,0.73926922,0.02791403,-1.59331258,1.76740261,123.88,0
87689.7,-0.63862559,-0.8044267,1.11660054,0.45819905,-0.45845264,-0.48652869,-1.06628555,-1.54045424,-1.51957457,-1.13355524,0.85376273,0.61577535,2.3493854,-0.71305267,-0.50270067,0.06750442,0.63603807,0.99793698,-0.53819935,0.16401128,-0.56731814,-0.36447023,0.44801092,-1.81514707,1.02236924,-0.24427444,0.33938998,0.19582552,36.74,0
87747.8,0.75142828,-1.66510115,0.9202347,0.4141826,-0.04418161,1.45752525,1.07486122,0.05327046,1.16767343,-1.24434478,-0.80163037,1.38383747,1.05907889,-0.33043219,-1.23928484,0.50683449,-0.82810584,-2.26135128,-0.27077241,-1.00403288,0.91259427,-1.49787583,-0.95511579,1.25516427,-0.37261331,1.25715238,1.1435361,-0.95762135,374.81,0
87858.6,1.17188047,0.89345722,-0.33265523,-1.15266336,-1.14025024,0.47766053,-1.28531405,-0.9115974,1.4295798,-1.45127551,-0.78962149,-0.61646796,0.96766213,-0.31573688,-0.14950228,-0.20037848,-0.60777375,0.40995197,-1.06220826,0.25720833,1.6236206,-0.07065318,-0.15239344,-1.27247526,0.14409427,0.26772828,-0.27119403,-1.68495928,267.99,0
87879.7,-0.71434062,1.76039006,-0.03433909,1.08731215,-0.2078412,-0.08252073,-1.0413621,0.65827982,-0.66654381,-1.22730488,-1.13325804,2.24096115,1.14586906,-1.35314853,1.28528981,-0.87750321,-0.52119986,-0.03202141,-0.54384702,-2.06584349,1.98343044,-1.17355662,-0.57127385,0.45873384,-1.45192528,0.42053501,-0.59799108,-0.81863354,266.29,0
87968.6,0.67697421,2.58509801,-0.32307113,0.79599512,-0.32311744,0.03382977,0.40697666,-0.22458311,0.41286623,0.58654305,-0.52703092,-0.70818953,0.9637539,0.30792609,0.49074548,-0.02938892,-0.69471023,-0.71946074,1.13196625,-0.49497266,0.24653912,0.12493148,-1.31955674,-1.57220983,-1.03497783,0.33388324,1.95382209,0.68181758,163.53,0
88278.9,-0.75856329,-0.70865666,-0.24403427,0.74871767,0.19627455,-0.94014776,0.00960776,1.94442944,-0.18914656,-0.55781256,1.249888,-1.20126149,2.15348528,-0.71511701,-1.25283757,0.98693419,-0.45292563,-0.78742033,-1.43596171,-0.58102598,-0.31805473,-0.97283089,0.15389973,-2.05632625,-1.85571564,-0.96895829,-0.00749642,-0.57848296,249.45,0
88284.3,0.23765744,-1.4695363,-2.05375446,0.61668799,-1.52569381,-0.53632148,-0.98537314,0.78947782,0.4480451,0.97838539,0.81541721,0.77474158,1.40605494,0.5909326,0.56125222,1.66730637,-0.30995826,-2.25959571,-1.46032023,-2.16034139,2.19849772,-0.61346923,-0.28224634,0.54693269,-1.14648183,-0.59919566,-1.23427415,-1.08553206,546.57,0
88565.0,0.75173622,0.37490348,0.59865813,0.33374025,-0.56636574,0.74962542,1.6289693,1.16996539,-1.56333299,2.92949497,-1.32560242,-1.22591565,0.3043947,-0.0943602,0.36135035,1.31164211,0.93051246,-0.89347812,0.07206729,1.0112082,1.05291191,1.12445389,0.81745005,0.70790212,-0.51351551,-1.31817773,0.42239461,-0.45402844,399.13,0
89367.0,2.62967772,0.88506947,0.82118188,1.29234252,-1.68127153,-3.0510269,-1.47494566,-1.16707521,-0.40115774,-1.1532555,-1.35047012,0.83371052,0.34811242,0.00056585,0.13796491,0.19176955,-0.63929124,-0.94334953,1.65785736,-1.73436574,0.95884061,0.91455755,0.01314205,-0.80921383,0.57350939,1.21852476,-0.54966944,-0.69214364,28.59,0
89393.8,-1.68642859,-0.91056274,-1.16017417,-1.06446879,0.16264431,-0.89467824,0.39135323,-0.90030737,1.93723118,-0.94102436,0.11042562,-0.45021404,1.30181157,-0.93354817,-1.26213305,-0.55031596,-0.65382073,1.05808494,-0.10679382,-1.14529765,0.21288409,-0.53049263,0.88069919,-2.26010778,-0.9558147,-0.28372507,-1.86124125,-0.13502212,430.58,0
89420.0,0.45867195,0.97975994,-0.34055884,-0.92706248,-0.39812077,-0.6928477,-0.03258047,-1.2869535,0.56535835,0.84159725,0.13201907,-0.6506842,-0.95426206,0.59480101,0.35729904,-0.39004871,0.79182231,-0.3650202,1.25653167,-0.56240863,-0.18819826,-2.0342526,-0.78664247,-1.57282087,0.11326408,0.06770669,0.21342093,-0.25068242,218.25,0
89569.0,0.35244134,-0.44895418,-1.0518065,-0.55520804,-1.15399936,1.02190308,1.21497159,0.72731404,-2.11049328,0.96966834,0.52005332,-1.3051176,-0.97814795,-0.5621132,1.50941106,0.07055318,0.28801818,0.67822528,-0.00438943,-1.07923814,-0.09204077,-0.68972801,0.00117848,0.30435056,0.07934722,0.38750146,0.65417151,-0.01932453,292.67,0
89596.0,1.28134429,-0.42280172,-0.81003597,1.14939103,-0.29793721,0.48318577,-0.27785355,1.5038562,-0.43632565,0.35677536,0.66031249,-0.96506879,-0.78881967,0.40387292,0.05152099,-0.72766856,1.57682028,-0.55027179,-0.2260003,1.75905472,0.26150112,0.01570882,-0.82803139,1.66162726,1.2204145,0.927153,0.64275457,2.72970543,193.64,0
89646.2,2.05791553,-1.40207653,-0.31464187,-2.180639,-0.78496625,1.74787318,0.13345212,0.88899432,0.11914244,0.67970153,0.13285457,-1.32841657,0.73207441,0.17465692,-0.51809004,-3.06707568,-2.13025891,-1.39201702,0.06640784,-0.33299797,-1.49535838,0.62690853,-0.47761077,-0.99935161,0.18655348,-2.45682988,1.15577673,2.06436901,183.34,0
89755.6,2.29658249,0.30025319,-1.43614695,-1.23412683,0.44501135,-0.41123439,-1.14453703,0.92812151,-0.08173833,-0.66663837,-0.16319215,1.50440349,1.0787672,0.05226238,0.64339718,-0.5809986,1.7993085,1.30939991,-0.35889291,0.19973685,0.92182436,0.96486989,1.00816847,0.68501017,0.34556562,-1.59344113,1.46310879,-0.3374135,149.24,0
89787.1,1.70008578,-0.88356349,-0.14696418,1.57992376,-1.81233414,-0.59516278,-0.87319335,0.79802299,0.87939788,0.05596892,0.15798364,0.71139215,-0.51540632,-0.19783168,-0.8110812,1.10494039,0.26644031,0.55688325,-0.27411687,0.54434189,-0.72002302,-0.17728214,1.58284559,1.5979353,1.67250164,0.19619595,-0.65863466,-1.05792213,452.4,0
89824.8,0.32324075,0.2586804,1.46498098,-1.15345767,0.34196212,1.60991747,0.979707,0.11155461,0.20869575,0.81733654,-1.93290351,-2.10202408,-1.19055815,-1.75712452,-0.51869046,0.0231502,1.32310163,0.02479789,0.48690727,0.10361919,0.22146912,0.63316242,-1.84625637,-1.98368751,0.69406225,0.1277733,0.25273584,-0.88259405,52.16,0
89896.0,0.32544557,-0.87555408,0.76320685,-0.65913459,-1.0856991,-0.44976602,-0.68804207,0.52514892,0.24873183,-0.19095244,0.22226319,1.31670072,-0.05056828,-1.56410318,1.20547065,-1.03689394,-1.32115856,0.57991255,0.42975213,0.43049734,-1.87175328,0.40312372,-0.99750694,0.3668573,0.78545957,0.09248566,-1.17785711,-1.58282478,478.1,0
89910.8,1.04451284,0.47318221,1.46245881,-0.62384589,0.73493296,-0.06124296,0.26345185,1.47104469,-1.84521989,-0.86367211,-2.15165719,-1.37918228,2.18466406,-0.69387511,0.93056996,-0.34857668,-0.74412339,-1.75648129,1.65409867,1.74111236,0.23388288,1.53417934,-0.46823591,-1.15738272,-1.40478333,-0.05444983,-0.57089598,-0.00832673,193.79,0
90193.2,-0.05475691,0.66586473,0.27152369,-0.62022608,0.0021582,1.06877232,3.09794924,1.25449812,-1.07111592,-0.15107912,-1.15953526,-1.21927139,0.71959104,-0.3890827,1.32163719,1.70325272,-0.10371556,1.5565667,-0.54375744,0.12598299,0.36412577,-1.10323829,-0.05101575,0.19750572,-0.98204541,0.64883446,0.97572523,1.04538092,283.26,0
90320.7,1.61284694,-0.57593899,-0.63682086,0.13066421,-1.16917173,0.08940708,0.0688615,-1.67757283,-0.12919247,0.23493206,-1.09001381,0.66845886,-1.54996319,0.23017689,-0.32925423,-0.3239272,-0.95846907,-0.50201139,-0.31323032,-1.96203632,-1.27184274,0.44085441,1.34326778,-1.22327748,-0.69591035,-0.97583344,0.72822958,-0.39305112,102.77,0
90365.4,-1.01209998,-0.23454757,-1.4045128,0.33257433,1.88899597,0.10080438,1.28694293,-0.20990912,-0.36835618,1.05731353,-0.4308756,0.02745732,0.97802337,1.65768291,0.13182876,-0.71472032,-0.469554,-1.14284135,0.10012434,0.20732194,0.06189312,0.52972665,0.5598679,-0.35562552,-1.7049139,2.16285678,-0.46176187,-1.02729699,159.56,0
90388.0,-0.13670526,-0.42601353,-0.39820336,-0.64265632,-0.8500607,1.23824297,-1.43271569,1.26508412,-2.77114643,-1.06396128,1.3524842,0.48276333,1.0731068,1.62090973,1.20513616,-1.61836905,1.03691456,0.52722894,0.15157584,2.64571993,0.67461413,0.22084012,-0.63127281,-0.79630342,0.10432966,1.10369246,0.34513074,-1.03424197,256.94,0
90653.1,-2.70568662,-0.09475811,0.45045688,0.24711818,0.67463735,0.07241386,0.15249607,-0.78244444,-0.17043786,1.25312204,-0.20416976,-0.16856428,-0.49150337,0.78718588,-0.85467908,0.9105022,-0.93697339,-1.05778113,0.20593946,0.13017947,0.2975573,1.06253712,-0.41249597,0.44299359,-0.90981727,1.25916903,0.63245867,0.53651877,134.97,0
90755.6,1.24951944,-1.23728536,-1.08693304,-0.14181757,0.1369666,-0.26062164,1.2089414,-0.03163415,-1.29188547,0.99416643,-1.12660902,-0.42733642,-0.21671798,-0.232674,-0.25778843,0.97399863,-0.6302334,1.76604797,-1.01708677,0.25198652,-0.25381771,-0.2185362,-0.55080452,-0.05895225,0.52750025,-0.96104209,-0.08381878,-0.48288915,193.8,0
90868.6,-0.82288977,0.01814276,0.71310074,-0.55074409,1.10825116,-0.32438105,0.4333538,-0.13943209,-0.72809911,-0.79253535,-0.18117897,-0.79655599,1.32094251,2.3020081,0.80217716,-1.25128064,-0.41407324,0.35276406,-1.34775388,0.16618644,0.7442366,-0.16401181,0.16047966,0.45829857,0.58193501,-0.08830418,0.27221759,1.79390721,210.24,0
90934.7,1.56143004,1.21082313,-1.1247107,-0.25722714,0.40976075,-0.49809483,-0.5426634,-0.05205323,1.77785583,-0.81219678,-1.7201947,-1.04496382,0.74709475,0.53187469,0.65612196,-0.6915006,-1.01952858,0.21422305,-1.20315329,-0.21284027,-0.14835171,-0.89363063,-0.15269152,0.24587124,1.13258278,0.39683655,-1.4367793,-0.73420918,296.79,0
90950.0,-1.41335451,0.44153915,-0.28414226,-1.36565998,0.44134777,-0.20471407,-0.27782327,-1.47541303,-2.23887467,-0.24716198,0.95955067,1.47233584,0.4730363,0.66583789,-0.05261462,-0.21829688,-1.29081207,-0.58534828,0.62272168,-0.01977911,-1.30794742,-1.96658712,-0.45882806,-0.02933049,0.22080052,-0.51621515,-1.08721182,-0.54141135,234.17,0
90955.4,0.46160954,-0.6017212,-0.2256393,0.30325167,0.04850366,0.00268585,0.90563386,0.20052964,1.6201983,0.99145343,2.35945583,1.59744389,2.47700226,-1.05566378,0.40740878,-0.71011229,0.66943981,0.50433721,0.14398675,-1.12071483,-0.33310957,-0.66568223,1.39293766,-0.4057765,-0.00141235,-0.171975,-0.29132198,-0.67214251,117.18,0
91140.8,0.96139783,1.80141635,-0.3876198,0.17277104,-0.51775967,-2.889e-05,1.43173442,0.8942462,-0.90422493,1.54590437,1.16206133,0.48636832,-0.65921742,0.06570754,-0.79546594,0.46760577,-0.3164711,-2.23496203,0.92620306,0.19145304,1.07848307,-0.13617973,0.18846662,1.11532614,0.38779707,0.28800173,3.21439097,-0.16900019,130.3,0
91205.9,0.17946648,-0.54781492,1.39837082,0.79437265,-1.17897267,0.5040866,-1.28523567,0.84805762,0.83077068,-0.29817631,0.12013556,0.66239673,-1.00202191,0.13146625,0.05489232,0.79591957,0.02354856,0.61965223,-0.3301302,0.60407255,0.56469846,1.34993936,0.78887044,2.25936438,2.02213182,-0.43116861,-1.34860565,-0.63697748,14.3,0
91274.8,-1.50530048,-0.30608659,1.77170582,-3.06938236,-0.72345172,-1.65985736,1.12572799,1.9240487,0.22204683,1.27867008,-2.87719251,0.2463915,0.53886481,0.62234887,-0.5980936,-0.4482328,-0.6732199,0.2067649,-0.60830728,0.3277879,-0.38043877,-0.70283066,0.50092664,-0.04637638,-1.2243148,2.41501846,0.06361331,-0.46010391,90.41,0
91462.4,-0.28900306,0.42240658,-1.20752963,0.41417694,-0.49024664,-2.56279445,2.80455287,2.10561476,-0.95679434,1.34170606,0.00090815,0.27514396,0.50824543,-1.32562893,0.71046878,-1.2221045,0.1129349,1.24708805,-1.62165413,0.09703126,-0.31341338,0.3792924,-0.17921936,-0.13656725,0.71796039,-0.27390676,0.87471192,-0.51912381,199.22,0
91483.6,0.003693,1.08735188,-0.22402051,-1.42481703,1.80438782,1.36987338,-1.09684303,2.35796184,-0.45990595,0.2314548,0.36028134,-1.42735131,-1.08743927,0.12596172,-0.95226222,0.28676079,0.20860325,-1.68417496,-0.2485409,-1.40689202,-0.59753072,-1.56561101,-0.15686576,0.42575913,0.28285834,2.01209072,1.45629126,-0.460179,20.52,0
91547.7,0.08645062,1.16068413,3.16634454,1.25123045,-0.10544857,-0.42914449,1.87773326,-1.01279819,-1.54161881,-0.1923827,-1.88561439,1.94599946,0.38595608,0.2279345,1.23753825,1.3775644,1.1547559,0.58682912,-2.36844994,1.02522233,0.06456853,0.775062,-0.71352969,1.64861644,-0.49679452,-1.55303285,-0.33041063,0.72499383,238.09,0
91656.9,-0.39327187,-0.47624914,1.37480369,-0.37628437,-1.5887572,-1.38033747,0.04627097,0.45823316,-0.00241479,-0.22412647,0.86013115,-0.05401005,-0.05310056,-0.14071222,-0.78396624,-0.7616147,-0.72944965,0.00197255,1.19929946,1.09170703,0.70428553,2.27476301,0.57200483,-1.62278874,-0.41197275,-1.03734851,1.486194,-0.60413239,2.53,0
91697.8,-1.9059056,-0.07894143,-1.00511138,0.15167606,3.14573615,-1.06533349,0.19184289,-0.49359714,-0.89252555,0.99514918,-0.76750627,0.00414212,-2.65377194,0.74673988,0.09921321,0.51292078,1.08514816,-0.75734677,2.1572268,0.62726471,0.13111749,0.57614158,0.78945271,1.86327067,-0.55394055,1.14907906,0.97103993,-0.46157346,45.85,0
91698.2,1.42767934,-1.28626365,2.31794343,-0.66774099,0.79053301,-1.363863,0.6862221,-1.0831759,-1.76051803,0.10972403,-0.50471758,-1.17376383,-0.8500482,0.36523037,0.94213636,0.15101373,-1.45544738,0.31501612,-0.09344509,-0.68724462,-3.26672753,-1.28850091,0.91154128,-0.3648383,0.71591819,1.49705285,1.07788746,0.07238822,61.82,0
91722.6,0.02557867,-0.8976809,-0.69014965,0.33970122,-0.4955427,-0.13382895,1.18105179,0.94363575,0.21566861,-1.99429858,-0.82472757,0.71406882,-0.03304576,-1.23905745,2.11118609,-0.97317299,0.68995721,-0.30527954,-0.19391429,0.16092662,-1.2650754,1.02116595,-0.92380963,0.14649744,-0.82679257,0.32916796,-1.27511933,1.96467714,221.85,0
91759.7,-0.21257184,-0.25030207,-1.35960786,0.82378108,1.38513345,1.0136221,1.26368083,0.04115492,0.92240065,-0.44043919,1.88414059,-0.81488933,-0.66034392,0.09419879,0.85767751,-0.1978677,-1.32893027,-1.73335159,1.10558242,0.69638032,-1.56366858,-0.35109252,2.03835021,-0.85680264,0.93828589,1.84334405,1.00951608,2.00579801,339.41,0
91767.9,-1.44890454,0.88630046,-0.07204879,1.05880371,-0.65669776,-0.7639207,-0.86022556,0.34708795,-1.32525066,0.52593134,-1.13814376,0.07842313,0.20453623,-0.64907878,0.20104438,0.28310251,0.16159228,1.72954074,-0.361997,-1.20860638,0.77219186,-0.32188536,0.87903515,-0.39444288,-1.03217541,-2.40652152,-0.31172728,0.57155129,163.82,0
91874.9,0.1702997,-0.8966479,2.00331681,1.58713613,-1.15072504,-1.25273851,-0.13924763,-0.01784192,0.46389293,0.80409184,-0.20794717,0.51555358,0.28485696,-0.83781384,1.01434924,-0.16440588,2.65382816,-0.11081827,-1.18917642,1.34606536,-1.96554456,0.25243162,1.20586894,-0.38181157,-0.70629748,-0.82740631,-1.20161527,0.90945153,474.2,0
91921.1,-0.00261132,2.07646189,-0.60561031,-1.0454655,-0.40449445,0.74398128,0.26360653,0.53204236,-0.52616458,-2.73706253,-0.20645384,-0.48481573,-0.31533048,-0.11130897,0.09646401,-2.03401725,0.43697387,0.44526555,-1.40469355,-0.89924034,-0.10193002,-0.81055079,0.75983084,-0.5356597,1.46317088,-0.59147913,-0.86546154,-0.53974696,268.8,0
92019.7,-0.90158488,-0.34991089,-1.35687,1.16577641,-1.51796402,0.99301878,-0.77793363,0.20009578,-0.19093801,1.54169593,0.72629602,-1.48214488,-0.6472088,-0.35513561,-1.06645812,0.27264818,-0.58711232,-0.10287857,-1.16049873,-1.20571181,0.01752706,-0.57186369,-0.94276625,-0.15240326,-0.00728194,1.53265834,0.02932366,1.68508101,564.34,0
92027.4,-0.97154974,-1.32916868,0.33881783,0.47233954,-0.13508168,-0.43320814,1.11951197,-0.70354844,0.35646959,1.02297669,-0.6577678,0.04656647,0.07233487,-1.58910511,-0.22089117,0.46638531,-0.74418393,-1.28319136,-1.57894488,-0.59916794,-1.70897489,-0.2151163,1.28227613,0.77926047,1.21393766,0.50236467,2.61412732,-1.4756751,263.41,0
92118.3,0.00122113,-1.65691101,-0.12918934,-1.28565868,-1.83530888,-0.52779294,-0.65585736,0.19903188,-0.83522153,-1.04780845,0.28416162,0.63669366,1.00469315,-1.12937568,2.18476775,0.6277669,-2.50774806,-0.16058929,-0.37017283,0.04369003,-1.28720496,-0.75994218,0.97953535,0.27276234,0.13224573,0.60820577,-0.28004077,-1.93681217,201.23,0
92191.9,0.54194405,0.79921285,-1.00175581,-1.14221429,0.89051778,-0.4306025,-1.79105868,0.59522895,0.20517936,1.2729,-1.26018181,0.01928965,0.32219759,0.78812061,-0.97362531,1.11175957,0.55921164,1.0559347,0.61172081,0.64746796,0.43136922,-1.78873588,-0.5676498,1.11719308,0.31711713,0.28782886,-0.46704568,0.38551782,287.1,0
92213.5,-0.85715306,-1.19417129,0.75568896,-0.4780476,-0.55405145,2.25671515,0.02499265,0.17947344,-0.19689101,-0.60342893,-1.56534762,0.5039404,2.03591296,-0.157524,0.42553345,0.49804976,-1.0324946,-0.66969583,2.0392043,-1.19872621,-0.58049442,1.78006014,0.53588692,-0.25569882,-0.89001265,0.66656582,-1.16296454,-0.02934958,335.48,0
92215.3,-0.13332989,1.17385825,-0.59892046,0.53082246,1.2597406,0.01980061,1.35512798,-0.53625704,1.55213989,2.16001394,0.59674284,0.09160172,-0.22545149,0.12235608,0.67381324,1.9990187,-0.41279388,0.04364668,0.02669436,0.51150944,-0.48087663,0.58372295,-1.45299189,0.45815121,-0.73791054,1.56935747,0.46546802,0.59793461,271.38,0
92235.0,-0.85120725,-0.55878246,0.16606789,1.4140762,1.2469407,0.14825114,-1.2603621,-1.67038665,-0.14659417,1.25310929,0.80764628,0.23655591,-0.55910696,-0.98590713,-0.1872393,-2.09305046,-1.77950916,1.21588775,1.22568471,0.07536314,1.43928431,0.44020442,2.00178974,-0.73494062,-1.39078395,-0.07220513,0.00988892,-1.49105914,30.79,0
92243.0,-0.19975529,-0.13480136,1.38489344,-0.04007926,0.29444317,0.09445863,0.18841431,-0.18045421,1.32822304,0.04793005,-1.01287261,0.72884316,-1.2413078,-0.9366192,1.00975377,2.46871608,0.33485596,-0.25922022,-2.48896796,0.46446015,0.87859783,1.56181844,-0.40152138,1.64677528,0.37887708,-0.63179249,0.88121857,0.27525262,151.58,0
92416.6,-1.88683497,-0.74781663,0.53970959,1.24993527,0.16484133,-0.56341842,-0.39423543,-0.24906141,-0.58200651,-1.51406715,0.39509156,-1.83859737,-0.34233425,1.35818311,-0.91257699,0.91129891,0.04676646,0.18980699,0.83598691,-1.23341401,-0.22569943,1.04864785,-0.50375446,1.35090151,-0.02247808,-0.16662797,-1.05670093,-1.72978484,191.39,0
92437.2,0.77534185,0.7121919,0.29346771,0.60285465,-2.16954184,-0.80692789,-0.98268868,1.07762074,-0.91582709,1.02691998,0.13238252,-0.34497221,1.56483114,-1.86034357,-0.37101079,1.50572057,-1.18908532,-2.05393419,-1.41207958,1.04002302,-0.40489029,-0.15316867,-1.37898622,-0.38393119,1.31779223,0.72963517,0.13632914,-1.15272933,249.61,0
92454.0,-1.99738556,-1.15824668,0.38101122,-0.50093174,-0.97593246,-1.23689675,0.2577137,-0.90003801,1.85355122,0.8115872,0.10949628,-0.40807928,0.28394309,0.46032779,0.60583258,-0.72726364,0.4376434,-0.76789998,0.74095807,0.17830941,0.97057542,0.02097943,-0.99528841,1.25188677,-0.19544945,0.02298391,-0.68411785,-1.30790147,215.25,0
92489.2,-1.13253527,-1.40081712,-1.68879226,-0.89800822,0.44620017,-0.32032006,0.06159283,-1.98394437,-0.49719291,0.76473084,-0.86564774,0.18948974,0.21248195,-0.36765074,-0.50796299,-0.3992384,1.47345496,1.87496487,0.24242056,-0.65232888,-1.9638192,-0.26727886,0.28329717,-0.69780688,-1.6973876,0.04305784,-1.58318256,-2.2301957,112.37,0
92515.8,0.05188241,1.73949042,0.38523096,-1.67163304,-0.43284164,-0.67506913,1.28958234,-0.55828403,-0.8491042,-1.00546114,0.88272516,0.67077606,-0.3921226,-0.26972013,-0.42969803,2.07736269,0.97481251,0.64276482,-1.2296993,1.46015791,-0.89922081,0.73631629,0.38724123,0.05376522,0.38544104,-0.10098784,-0.37210832,-0.89574371,124.57,0
92766.6,0.70584176,0.40943313,-0.37563513,-0.39551992,-1.07404292,-2.03454719,-0.58246024,-1.76595622,0.34334618,-0.9509533,-0.96937748,-1.35818977,0.69777423,1.63337677,1.00613549,-0.34749578,0.12168099,-0.15455502,1.17943633,0.83332563,0.46074009,0.3441544,0.35616316,-1.67503959,-1.80349035,1.49574135,1.29477571,-1.16010964,243.83,0
92826.8,-0.71371576,-0.26168128,-0.50776954,0.18606869,1.06023718,-1.00314058,0.53777973,1.18053942,-1.80430171,-0.66805904,0.22407989,0.77375088,0.7643944,-0.17585666,0.92375114,-1.02630986,0.25287816,-0.95187122,-1.87403,-1.82732951,1.54833409,-0.81460596,0.29619243,1.33441399,0.35282787,1.87017007,-1.19527348,-1.44538154,193.94,0
92915.7,-0.17310001,0.31007351,-0.57208608,0.11400388,-0.75524566,1.03331157,0.21124256,1.39194912,0.72038818,-0.35078702,0.86562715,-1.81714291,-0.73678985,-0.43242103,-0.72078125,-0.71627505,-0.03723613,1.24743643,-0.21653474,-0.33822589,0.93200814,1.32472943,-0.14629959,0.76730823,1.42902313,1.07044556,-1.45435104,-0.88892964,119.47,0
93001.6,0.36267223,-1.01870695,0.35690389,0.37145655,-0.99757548,-0.34731877,-0.94970904,1.2851798,0.4844461,-1.1527312,-0.71466474,0.47042385,-0.36904434,0.27444252,-0.44095588,-1.28091435,-0.67168807,0.26729204,1.05742391,0.77257451,-0.87997126,0.15912103,-0.07690229,0.28226284,-1.00566884,0.54697443,-0.68403936,1.04494753,323.54,0
93088.7,-0.2199235,-2.84949123,2.14674217,-0.48754906,0.12997023,-1.01087783,-0.1537686,-1.61899387,-0.26772044,-0.29747014,-1.40734745,-0.30848392,1.04108406,-0.24734335,1.00999474,1.61871278,-0.28372827,-0.36585161,0.36632236,1.21776067,-0.93265962,0.06809114,1.41621351,0.96476395,0.7228969,0.397381,-1.14450988,-0.48237356,354.43,0
93108.2,1.4405603,1.45515666,1.28127499,0.7096996,-0.91479865,-0.95927296,-0.84346987,0.74700715,1.51023428,1.71035809,-1.33899461,-2.36334752,-0.15023325,0.78219823,-0.20921973,1.6830114,0.43196514,1.60042222,0.61147058,-0.36752611,0.57559214,0.08669031,-0.97268816,1.47306972,0.5187262,-1.32723038,0.77607431,-1.64068913,295.53,0
93161.0,1.09413361,-0.33085983,-0.19784723,1.19531864,1.40954204,-0.81366785,-0.08629569,-1.03074913,-0.08196078,0.35547915,-0.22056671,-0.12912273,0.56000004,-0.07879414,0.19341819,1.62936695,0.29935293,-0.86773654,0.26066174,1.08929087,-0.70742088,-2.12225618,-0.51478611,0.44455862,0.59993105,-0.22156435,-0.64437959,-0.05571824,317.38,0
93171.8,-0.121997,-0.37262001,0.00123534,0.56983777,1.04179551,1.03910413,-0.94696087,-0.00699985,1.60863138,-0.93398896,-0.7184983,0.31655108,0.60354343,-0.06740691,1.3009623,0.51537651,0.29249853,0.19625411,0.67478853,1.29420828,-1.3865671,-1.89504032,-0.28981385,0.44568392,-0.2512305,-0.20246214,-0.08488816,-1.80310055,200.65,0
93240.7,-0.36344318,-0.78930464,1.37030335,0.05837008,-0.22213544,-0.9154665,2.01013431,1.88013053,-0.92731316,-0.80570801,-0.19970221,-1.61177285,0.01023202,1.35650975,0.0348286,-0.62775929,0.60625328,1.31480629,-0.50425914,0.01592611,2.04817997,1.28372828,-2.18084914,-1.09404243,-0.7778883,0.66479248,-0.18039625,-0.51540246,25.91,0
93374.0,-0.76823002,0.59110669,0.25961851,0.56108424,-0.23037262,0.30011198,-0.8563177,-0.71100492,-0.43878248,0.17511194,0.3519862,0.86418649,0.75580296,-0.17844571,0.95707608,0.85256498,0.34137434,-0.33687047,-0.02490703,-0.81759938,-0.96915825,1.88210003,1.63558686,0.06027418,-0.02397101,-0.48474409,0.0169846,-1.36874333,626.17,0
93435.0,0.06983788,-0.33089515,0.24842395,0.4291753,-2.85428014,-0.40924523,-1.05199794,0.73085164,-0.81383237,0.26923551,1.15086299,0.24348777,-0.24257411,1.44034079,1.10039541,0.90833639,0.19159788,-0.50795843,-1.21635844,1.15553677,-0.41618406,-1.70186771,1.95229404,0.66950122,0.89691425,-0.40546526,0.68143978,0.50915199,343.47,0
93473.1,-0.77678515,-1.08140203,-1.33127975,1.75517672,-0.42236462,-0.33919796,1.49666997,2.43599556,0.72740452,-0.80328924,-0.60832972,0.74835527,0.56269378,-2.00362099,0.27618528,-1.19496536,0.25111306,0.74319497,0.89340241,-0.72235573,0.39667478,1.32817337,-0.0419422,-1.85092303,1.53924204,-0.81124554,0.39221144,0.93009533,213.6,0
93479.5,2.02880079,-0.54708514,-0.12737897,-1.43534658,1.04353343,-1.16945624,-1.60410357,-0.77953806,-0.33939996,-1.23754656,0.91217191,0.89831173,0.49145207,1.29878164,-0.29192594,-0.15305669,-0.58593634,-0.27682044,-2.10700888,0.32238571,1.70725658,1.60894655,0.0836249,0.17697079,0.17172884,-0.73030395,-0.57557908,-2.01024502,337.86,0
