date,county,state,fips,cases,deaths
2020-09-20,Wayne,Michigan,26163,22446,303
2020-09-21,Wayne,Michigan,26163,22643,308
2020-09-22,Wayne,Michigan,26163,22898,312
2020-09-23,Wayne,Michigan,26163,23039,312
2020-09-24,Wayne,Michigan,26163,23271,317
2020-09-25,Wayne,Michigan,26163,23405,320
2020-09-26,Wayne,Michigan,26163,23573,321
2020-09-27,Wayne,Michigan,26163,23769,322
2020-09-28,Wayne,Michigan,26163,23938,325
2020-09-29,Wayne,Michigan,26163,24057,327
2020-09-30,Wayne,Michigan,26163,24318,329
2020-10-01,Wayne,Michigan,26163,24490,333
2020-10-02,Wayne,Michigan,26163,24549,334
2020-10-03,Wayne,Michigan,26163,24800,340
2020-10-04,Wayne,Michigan,26163,25032,342
2020-10-05,Wayne,Michigan,26163,25149,345
2020-10-06,Wayne,Michigan,26163,25213,346
2020-10-07,Wayne,Michigan,26163,25438,349
2020-10-08,Wayne,Michigan,26163,25509,350
2020-10-09,Wayne,Michigan,26163,25733,355
2020-10-10,Wayne,Michigan,26163,25834,357
2020-10-11,Wayne,Michigan,26163,26078,363
2020-10-12,Wayne,Michigan,26163,26153,364
2020-10-13,Wayne,Michigan,26163,26188,364
2020-10-14,Wayne,Michigan,26163,26348,367
2020-10-15,Wayne,Michigan,26163,26605,370
2020-10-16,Wayne,Michigan,26163,26884,372
2020-10-17,Wayne,Michigan,26163,27158,376
2020-10-18,Wayne,Michigan,26163,27242,376
2020-10-19,Wayne,Michigan,26163,27324,377
2020-10-20,Wayne,Michigan,26163,27560,383
2020-10-21,Wayne,Michigan,26163,27601,384
2020-10-22,Wayne,Michigan,26163,27727,384
2020-10-23,Wayne,Michigan,26163,27920,385
2020-10-24,Wayne,Michigan,26163,28109,386
2020-10-25,Wayne,Michigan,26163,28324,387
2020-10-26,Wayne,Michigan,26163,28458,388
2020-10-27,Wayne,Michigan,26163,28647,389
2020-10-28,Wayne,Michigan,26163,28824,391
2020-10-29,Wayne,Michigan,26163,28959,392
2020-10-30,Wayne,Michigan,26163,29172,394
2020-10-31,Wayne,Michigan,26163,29275,394
2020-11-01,Wayne,Michigan,26163,29431,396
2020-11-02,Wayne,Michigan,26163,29534,396
2020-11-03,Wayne,Michigan,26163,29743,399
2020-11-04,Wayne,Michigan,26163,29812,400
2020-11-05,Wayne,Michigan,26163,30058,405
2020-11-06,Wayne,Michigan,26163,30413,409
2020-11-07,Wayne,Michigan,26163,30751,411
2020-11-08,Wayne,Michigan,26163,31222,421
2020-11-09,Wayne,Michigan,26163,31673,433
2020-11-10,Wayne,Michigan,26163,32165,447
2020-11-11,Wayne,Michigan,26163,32507,456
2020-11-12,Wayne,Michigan,26163,32640,459
2020-11-13,Wayne,Michigan,26163,32754,462
2020-11-14,Wayne,Michigan,26163,33142,466
2020-11-15,Wayne,Michigan,26163,33654,471
2020-11-16,Wayne,Michigan,26163,33949,473
2020-11-17,Wayne,Michigan,26163,34109,477
2020-11-18,Wayne,Michigan,26163,34364,484
2020-11-19,Wayne,Michigan,26163,34554,489
2020-11-20,Wayne,Michigan,26163,34827,493
2020-11-21,Wayne,Michigan,26163,35321,501
2020-11-22,Wayne,Michigan,26163,35511,506
2020-11-23,Wayne,Michigan,26163,35997,516
2020-11-24,Wayne,Michigan,26163,36134,517
2020-11-25,Wayne,Michigan,26163,36398,519
2020-11-26,Wayne,Michigan,26163,36680,526
2020-11-27,Wayne,Michigan,26163,37196,532
2020-11-28,Wayne,Michigan,26163,37497,537
2020-11-29,Wayne,Michigan,26163,38011,544
2020-11-30,Wayne,Michigan,26163,38195,546
2020-12-01,Wayne,Michigan,26163,38674,554
2020-12-02,Wayne,Michigan,26163,38907,558
2020-12-03,Wayne,Michigan,26163,39316,561
2020-12-04,Wayne,Michigan,26163,39663,563
2020-12-05,Wayne,Michigan,26163,40130,568
2020-12-06,Wayne,Michigan,26163,40253,571
2020-12-07,Wayne,Michigan,26163,40538,574
2020-12-08,Wayne,Michigan,26163,40665,576
2020-12-09,Wayne,Michigan,26163,41056,586
2020-12-10,Wayne,Michigan,26163,41328,590
2020-12-11,Wayne,Michigan,26163,41822,603
2020-12-12,Wayne,Michigan,26163,42238,610
2020-12-13,Wayne,Michigan,26163,42558,618
2020-12-14,Wayne,Michigan,26163,42694,621
2020-12-15,Wayne,Michigan,26163,43067,631
2020-12-16,Wayne,Michigan,26163,43547,640
2020-12-17,Wayne,Michigan,26163,43999,643
2020-12-18,Wayne,Michigan,26163,44185,646
2020-12-19,Wayne,Michigan,26163,44698,650
2020-12-20,Wayne,Michigan,26163,45032,657
2020-12-21,Wayne,Michigan,26163,45343,664
2020-12-22,Wayne,Michigan,26163,45702,667
2020-12-23,Wayne,Michigan,26163,45985,674
2020-12-24,Wayne,Michigan,26163,46457,682
2020-12-25,Wayne,Michigan,26163,46930,694
2020-12-26,Wayne,Michigan,26163,47109,697
2020-12-27,Wayne,Michigan,26163,47347,698
2020-12-28,Wayne,Michigan,26163,47548,702
2020-12-29,Wayne,Michigan,26163,48055,704
2020-12-30,Wayne,Michigan,26163,48489,712
2020-12-31,Wayne,Michigan,26163,48895,718
2021-01-01,Wayne,Michigan,26163,49285,729
2021-01-02,Wayne,Michigan,26163,49580,735
2021-01-03,Wayne,Michigan,26163,49854,742
2021-01-04,Wayne,Michigan,26163,50058,745
2021-01-05,Wayne,Michigan,26163,50490,748
2021-01-06,Wayne,Michigan,26163,50927,754
2021-01-07,Wayne,Michigan,26163,51032,755
2021-01-08,Wayne,Michigan,26163,51172,758
2021-01-09,Wayne,Michigan,26163,51352,761
2021-01-10,Wayne,Michigan,26163,51594,763
2021-01-11,Wayne,Michigan,26163,52115,774
2021-01-12,Wayne,Michigan,26163,52496,776
2021-01-13,Wayne,Michigan,26163,52741,783
2021-01-14,Wayne,Michigan,26163,53239,794
2021-01-15,Wayne,Michigan,26163,53513,796
2021-01-16,Wayne,Michigan,26163,53648,798
2021-01-17,Wayne,Michigan,26163,54146,801
2021-01-18,Wayne,Michigan,26163,54490,805
2021-01-19,Wayne,Michigan,26163,54762,809
2021-01-20,Wayne,Michigan,26163,55116,811
2021-01-21,Wayne,Michigan,26163,55468,819
2021-01-22,Wayne,Michigan,26163,55685,822
2021-01-23,Wayne,Michigan,26163,56045,826
2021-01-24,Wayne,Michigan,26163,56379,827
2021-01-25,Wayne,Michigan,26163,56550,831
2021-01-26,Wayne,Michigan,26163,56670,832
2021-01-27,Wayne,Michigan,26163,56789,834
2021-01-28,Wayne,Michigan,26163,57200,842
2021-01-29,Wayne,Michigan,26163,57532,851
2021-01-30,Wayne,Michigan,26163,57888,858
2021-01-31,Wayne,Michigan,26163,58205,861
2021-02-01,Wayne,Michigan,26163,58364,865
2021-02-02,Wayne,Michigan,26163,58610,870
2021-02-03,Wayne,Michigan,26163,58930,876
2021-02-04,Wayne,Michigan,26163,59306,880
2021-02-05,Wayne,Michigan,26163,59600,885
2021-02-06,Wayne,Michigan,26163,59897,892
2021-02-07,Wayne,Michigan,26163,60385,902
2021-02-08,Wayne,Michigan,26163,60675,906
2021-02-09,Wayne,Michigan,26163,60855,910
2021-02-10,Wayne,Michigan,26163,61128,914
2021-02-11,Wayne,Michigan,26163,61315,918
2021-02-12,Wayne,Michigan,26163,61695,920
2021-02-13,Wayne,Michigan,26163,62058,924
2021-02-14,Wayne,Michigan,26163,62229,928
2021-02-15,Wayne,Michigan,26163,62275,928
2021-02-16,Wayne,Michigan,26163,62480,931
2021-02-17,Wayne,Michigan,26163,62608,932
2021-02-18,Wayne,Michigan,26163,62669,933
2021-02-19,Wayne,Michigan,26163,62864,936
2021-02-20,Wayne,Michigan,26163,63024,937
2021-02-21,Wayne,Michigan,26163,63204,939
2021-02-22,Wayne,Michigan,26163,63339,941
2021-02-23,Wayne,Michigan,26163,63505,945
2021-02-24,Wayne,Michigan,26163,63633,947
2021-02-25,Wayne,Michigan,26163,63668,947
2021-02-26,Wayne,Michigan,26163,63822,950
2021-02-27,Wayne,Michigan,26163,63921,952
2021-02-28,Wayne,Michigan,26163,64110,956
2021-03-01,Wayne,Michigan,26163,64296,960
2021-03-02,Wayne,Michigan,26163,64399,962
2021-03-03,Wayne,Michigan,26163,64492,963
2021-03-04,Wayne,Michigan,26163,64533,963
2021-03-05,Wayne,Michigan,26163,64597,964
2021-03-06,Wayne,Michigan,26163,64662,965
2021-03-07,Wayne,Michigan,26163,64846,967
2021-03-08,Wayne,Michigan,26163,64912,968
2021-03-09,Wayne,Michigan,26163,65027,969
2021-03-10,Wayne,Michigan,26163,65086,970
2021-03-11,Wayne,Michigan,26163,65227,971
2021-03-12,Wayne,Michigan,26163,65305,973
2021-03-13,Wayne,Michigan,26163,65459,976
2021-03-14,Wayne,Michigan,26163,65642,980
2021-03-15,Wayne,Michigan,26163,65822,981
2021-03-16,Wayne,Michigan,26163,66021,984
2021-03-17,Wayne,Michigan,26163,66213,987
2021-03-18,Wayne,Michigan,26163,66266,987
2021-03-19,Wayne,Michigan,26163,66346,988
2021-03-20,Wayne,Michigan,26163,66541,989
2021-03-21,Wayne,Michigan,26163,66709,992
2021-03-22,Wayne,Michigan,26163,66907,993
2021-03-23,Wayne,Michigan,26163,67107,995
2021-03-24,Wayne,Michigan,26163,67311,996
2021-03-25,Wayne,Michigan,26163,67511,998
2021-03-26,Wayne,Michigan,26163,67667,1000
2021-03-27,Wayne,Michigan,26163,67808,1003
2021-03-28,Wayne,Michigan,26163,67860,1004
2021-03-29,Wayne,Michigan,26163,68059,1005
2021-03-30,Wayne,Michigan,26163,68218,1007
2021-03-31,Wayne,Michigan,26163,68257,1007
2021-04-01,Wayne,Michigan,26163,68382,1010
2021-04-02,Wayne,Michigan,26163,68583,1013
2021-04-03,Wayne,Michigan,26163,68620,1013
2021-04-04,Wayne,Michigan,26163,68740,1015
2021-04-05,Wayne,Michigan,26163,68919,1016
2021-04-06,Wayne,Michigan,26163,68987,1017
2021-04-07,Wayne,Michigan,26163,69042,1018
2021-04-08,Wayne,Michigan,26163,69166,1020
2021-04-09,Wayne,Michigan,26163,69363,1021
2021-04-10,Wayne,Michigan,26163,69482,1023
2021-04-11,Wayne,Michigan,26163,69525,1023
2021-04-12,Wayne,Michigan,26163,69683,1026
2021-04-13,Wayne,Michigan,26163,69765,1026
2021-04-14,Wayne,Michigan,26163,69946,1027
2021-04-15,Wayne,Michigan,26163,70034,1028
2021-04-16,Wayne,Michigan,26163,70148,1029
2021-04-17,Wayne,Michigan,26163,70240,1029
2021-04-18,Wayne,Michigan,26163,70402,1031
2021-04-19,Wayne,Michigan,26163,70591,1035
2021-04-20,Wayne,Michigan,26163,70709,1038
2021-04-21,Wayne,Michigan,26163,70835,1039
2021-04-22,Wayne,Michigan,26163,70944,1041
2021-04-23,Wayne,Michigan,26163,70986,1042
2021-04-24,Wayne,Michigan,26163,71067,1044
2021-04-25,Wayne,Michigan,26163,71223,1047
2021-04-26,Wayne,Michigan,26163,71277,1048
2021-04-27,Wayne,Michigan,26163,71450,1049
2021-04-28,Wayne,Michigan,26163,71546,1050
2021-04-29,Wayne,Michigan,26163,71688,1054
2021-04-30,Wayne,Michigan,26163,71744,1055
2021-05-01,Wayne,Michigan,26163,71861,1055
2021-05-02,Wayne,Michigan,26163,72024,1056
2021-05-03,Wayne,Michigan,26163,72142,1057
2021-05-04,Wayne,Michigan,26163,72199,1058
2021-05-05,Wayne,Michigan,26163,72326,1061
2021-05-06,Wayne,Michigan,26163,72421,1061
2021-05-07,Wayne,Michigan,26163,72479,1061
2021-05-08,Wayne,Michigan,26163,72655,1065
2021-05-09,Wayne,Michigan,26163,72764,1065
2021-05-10,Wayne,Michigan,26163,72855,1067
2021-05-11,Wayne,Michigan,26163,72978,1070
2021-05-12,Wayne,Michigan,26163,73091,1071
2021-05-13,Wayne,Michigan,26163,73178,1071
2021-05-14,Wayne,Michigan,26163,73299,1072
2021-05-15,Wayne,Michigan,26163,73392,1074
2021-05-16,Wayne,Michigan,26163,73544,1076
2021-05-17,Wayne,Michigan,26163,73638,1077
2021-05-18,Wayne,Michigan,26163,73841,1082
2021-05-19,Wayne,Michigan,26163,73931,1084
2021-05-20,Wayne,Michigan,26163,74073,1085
2021-05-21,Wayne,Michigan,26163,74130,1086
2021-05-22,Wayne,Michigan,26163,74324,1091
2021-05-23,Wayne,Michigan,26163,74501,1093
2021-05-24,Wayne,Michigan,26163,74594,1093
2021-05-25,Wayne,Michigan,26163,74777,1097
2021-05-26,Wayne,Michigan,26163,74819,1098
2021-05-27,Wayne,Michigan,26163,74919,1099
2021-05-28,Wayne,Michigan,26163,75067,1100
2021-05-29,Wayne,Michigan,26163,75269,1101
2021-05-30,Wayne,Michigan,26163,75457,1106
2021-05-31,Wayne,Michigan,26163,75636,1110
2021-06-01,Wayne,Michigan,26163,75822,1111
2021-06-02,Wayne,Michigan,26163,75857,1111
2021-06-03,Wayne,Michigan,26163,75897,1111
2021-06-04,Wayne,Michigan,26163,76042,1113
2021-06-05,Wayne,Michigan,26163,76108,1113
2021-06-06,Wayne,Michigan,26163,76196,1115
2021-06-07,Wayne,Michigan,26163,76322,1116
2021-06-08,Wayne,Michigan,26163,76459,1120
2021-06-09,Wayne,Michigan,26163,76579,1122
2021-06-10,Wayne,Michigan,26163,76762,1127
2021-06-11,Wayne,Michigan,26163,76835,1128
2021-06-12,Wayne,Michigan,26163,76981,1130
2021-06-13,Wayne,Michigan,26163,77182,1134
2021-06-14,Wayne,Michigan,26163,77243,1134
2021-06-15,Wayne,Michigan,26163,77342,1135
2021-06-16,Wayne,Michigan,26163,77506,1136
2021-06-17,Wayne,Michigan,26163,77605,1137
2021-06-18,Wayne,Michigan,26163,77807,1140
2021-06-19,Wayne,Michigan,26163,77982,1141
2021-06-20,Wayne,Michigan,26163,78112,1144
2021-06-21,Wayne,Michigan,26163,78275,1145
2021-06-22,Wayne,Michigan,26163,78320,1145
2021-06-23,Wayne,Michigan,26163,78380,1146
2021-06-24,Wayne,Michigan,26163,78416,1146
2021-06-25,Wayne,Michigan,26163,78467,1146
2021-06-26,Wayne,Michigan,26163,78503,1146
2021-06-27,Wayne,Michigan,26163,78580,1146
2021-06-28,Wayne,Michigan,26163,78643,1147
2021-06-29,Wayne,Michigan,26163,78759,1147
2021-06-30,Wayne,Michigan,26163,78822,1148
2020-03-01,Hennepin,Minnesota,27053,6,0
2020-03-02,Hennepin,Minnesota,27053,11,0
2020-03-03,Hennepin,Minnesota,27053,22,0
2020-03-04,Hennepin,Minnesota,27053,26,0
2020-03-05,Hennepin,Minnesota,27053,30,0
2020-03-06,Hennepin,Minnesota,27053,36,0
2020-03-07,Hennepin,Minnesota,27053,46,0
2020-03-08,Hennepin,Minnesota,27053,50,0
2020-03-09,Hennepin,Minnesota,27053,56,0
2020-03-10,Hennepin,Minnesota,27053,64,0
2020-03-11,Hennepin,Minnesota,27053,75,0
2020-03-12,Hennepin,Minnesota,27053,84,0
2020-03-13,Hennepin,Minnesota,27053,90,0
2020-03-14,Hennepin,Minnesota,27053,95,0
2020-03-15,Hennepin,Minnesota,27053,100,0
2020-03-16,Hennepin,Minnesota,27053,108,0
2020-03-17,Hennepin,Minnesota,27053,117,0
2020-03-18,Hennepin,Minnesota,27053,128,0
2020-03-19,Hennepin,Minnesota,27053,140,0
2020-03-20,Hennepin,Minnesota,27053,151,0
2020-03-21,Hennepin,Minnesota,27053,153,0
2020-03-22,Hennepin,Minnesota,27053,160,0
2020-03-23,Hennepin,Minnesota,27053,169,0
2020-03-24,Hennepin,Minnesota,27053,181,0
2020-03-25,Hennepin,Minnesota,27053,191,0
2020-03-26,Hennepin,Minnesota,27053,198,0
2020-03-27,Hennepin,Minnesota,27053,200,0
2020-03-28,Hennepin,Minnesota,27053,202,0
2020-03-29,Hennepin,Minnesota,27053,210,0
2020-03-30,Hennepin,Minnesota,27053,213,0
2020-03-31,Hennepin,Minnesota,27053,327,1
2020-04-01,Hennepin,Minnesota,27053,402,1
2020-04-02,Hennepin,Minnesota,27053,462,2
2020-04-03,Hennepin,Minnesota,27053,548,4
2020-04-04,Hennepin,Minnesota,27053,661,5
2020-04-05,Hennepin,Minnesota,27053,765,6
2020-04-06,Hennepin,Minnesota,27053,884,8
2020-04-07,Hennepin,Minnesota,27053,926,8
2020-04-08,Hennepin,Minnesota,27053,1031,10
2020-04-09,Hennepin,Minnesota,27053,1113,11
2020-04-10,Hennepin,Minnesota,27053,1146,11
2020-04-11,Hennepin,Minnesota,27053,1252,13
2020-04-12,Hennepin,Minnesota,27053,1314,13
2020-04-13,Hennepin,Minnesota,27053,1346,13
2020-04-14,Hennepin,Minnesota,27053,1364,13
2020-04-15,Hennepin,Minnesota,27053,1479,14
2020-04-16,Hennepin,Minnesota,27053,1551,15
2020-04-17,Hennepin,Minnesota,27053,1576,15
2020-04-18,Hennepin,Minnesota,27053,1690,16
2020-04-19,Hennepin,Minnesota,27053,1768,17
2020-04-20,Hennepin,Minnesota,27053,1884,18
2020-04-21,Hennepin,Minnesota,27053,1913,18
2020-04-22,Hennepin,Minnesota,27053,2011,18
2020-04-23,Hennepin,Minnesota,27053,2114,19
2020-04-24,Hennepin,Minnesota,27053,2216,21
2020-04-25,Hennepin,Minnesota,27053,2291,21
2020-04-26,Hennepin,Minnesota,27053,2404,22
2020-04-27,Hennepin,Minnesota,27053,2479,23
2020-04-28,Hennepin,Minnesota,27053,2598,26
2020-04-29,Hennepin,Minnesota,27053,2669,27
2020-04-30,Hennepin,Minnesota,27053,2746,28
2020-05-01,Hennepin,Minnesota,27053,2782,28
2020-05-02,Hennepin,Minnesota,27053,2874,29
2020-05-03,Hennepin,Minnesota,27053,2945,29
2020-05-04,Hennepin,Minnesota,27053,3030,30
2020-05-05,Hennepin,Minnesota,27053,3049,30
2020-05-06,Hennepin,Minnesota,27053,3147,32
2020-05-07,Hennepin,Minnesota,27053,3247,33
2020-05-08,Hennepin,Minnesota,27053,3291,33
2020-05-09,Hennepin,Minnesota,27053,3408,35
2020-05-10,Hennepin,Minnesota,27053,3513,37
2020-05-11,Hennepin,Minnesota,27053,3591,37
2020-05-12,Hennepin,Minnesota,27053,3611,37
2020-05-13,Hennepin,Minnesota,27053,3642,37
2020-05-14,Hennepin,Minnesota,27053,3737,39
2020-05-15,Hennepin,Minnesota,27053,3848,39
2020-05-16,Hennepin,Minnesota,27053,3877,39
2020-05-17,Hennepin,Minnesota,27053,3978,41
2020-05-18,Hennepin,Minnesota,27053,4057,42
2020-05-19,Hennepin,Minnesota,27053,4072,42
2020-05-20,Hennepin,Minnesota,27053,4139,43
2020-05-21,Hennepin,Minnesota,27053,4235,43
2020-05-22,Hennepin,Minnesota,27053,4317,43
2020-05-23,Hennepin,Minnesota,27053,4330,43
2020-05-24,Hennepin,Minnesota,27053,4396,43
2020-05-25,Hennepin,Minnesota,27053,4476,43
2020-05-26,Hennepin,Minnesota,27053,4598,44
2020-05-27,Hennepin,Minnesota,27053,4616,44
2020-05-28,Hennepin,Minnesota,27053,4645,44
2020-05-29,Hennepin,Minnesota,27053,4671,44
2020-05-30,Hennepin,Minnesota,27053,4763,45
2020-05-31,Hennepin,Minnesota,27053,4828,46
2020-06-01,Hennepin,Minnesota,27053,4846,46
2020-06-02,Hennepin,Minnesota,27053,4943,46
2020-06-03,Hennepin,Minnesota,27053,4968,46
2020-06-04,Hennepin,Minnesota,27053,4995,46
2020-06-05,Hennepin,Minnesota,27053,5021,46
2020-06-06,Hennepin,Minnesota,27053,5084,47
2020-06-07,Hennepin,Minnesota,27053,5172,49
2020-06-08,Hennepin,Minnesota,27053,5271,51
2020-06-09,Hennepin,Minnesota,27053,5306,51
2020-06-10,Hennepin,Minnesota,27053,5401,51
2020-06-11,Hennepin,Minnesota,27053,5478,52
2020-06-12,Hennepin,Minnesota,27053,5529,52
2020-06-13,Hennepin,Minnesota,27053,5616,53
2020-06-14,Hennepin,Minnesota,27053,5728,55
2020-06-15,Hennepin,Minnesota,27053,5829,55
2020-06-16,Hennepin,Minnesota,27053,5928,56
2020-06-17,Hennepin,Minnesota,27053,5952,56
2020-06-18,Hennepin,Minnesota,27053,6054,58
2020-06-19,Hennepin,Minnesota,27053,6137,58
2020-06-20,Hennepin,Minnesota,27053,6188,58
2020-06-21,Hennepin,Minnesota,27053,6276,60
2020-06-22,Hennepin,Minnesota,27053,6305,60
2020-06-23,Hennepin,Minnesota,27053,6332,60
2020-06-24,Hennepin,Minnesota,27053,6412,61
2020-06-25,Hennepin,Minnesota,27053,6466,62
2020-06-26,Hennepin,Minnesota,27053,6560,64
2020-06-27,Hennepin,Minnesota,27053,6580,64
2020-06-28,Hennepin,Minnesota,27053,6667,66
2020-06-29,Hennepin,Minnesota,27053,6730,67
2020-06-30,Hennepin,Minnesota,27053,6860,68
2020-07-01,Hennepin,Minnesota,27053,7008,70
2020-07-02,Hennepin,Minnesota,27053,7036,70
2020-07-03,Hennepin,Minnesota,27053,7233,71
2020-07-04,Hennepin,Minnesota,27053,7307,72
2020-07-05,Hennepin,Minnesota,27053,7395,73
2020-07-06,Hennepin,Minnesota,27053,7485,74
2020-07-07,Hennepin,Minnesota,27053,7674,75
2020-07-08,Hennepin,Minnesota,27053,7704,75
2020-07-09,Hennepin,Minnesota,27053,7886,79
2020-07-10,Hennepin,Minnesota,27053,7915,79
2020-07-11,Hennepin,Minnesota,27053,8105,81
2020-07-12,Hennepin,Minnesota,27053,8194,81
2020-07-13,Hennepin,Minnesota,27053,8260,82
2020-07-14,Hennepin,Minnesota,27053,8296,82
2020-07-15,Hennepin,Minnesota,27053,8332,82
2020-07-16,Hennepin,Minnesota,27053,8528,85
2020-07-17,Hennepin,Minnesota,27053,8706,85
2020-07-18,Hennepin,Minnesota,27053,8771,85
2020-07-19,Hennepin,Minnesota,27053,8846,86
2020-07-20,Hennepin,Minnesota,27053,9031,88
2020-07-21,Hennepin,Minnesota,27053,9102,89
2020-07-22,Hennepin,Minnesota,27053,9274,92
2020-07-23,Hennepin,Minnesota,27053,9413,93
2020-07-24,Hennepin,Minnesota,27053,9564,94
2020-07-25,Hennepin,Minnesota,27053,9633,94
2020-07-26,Hennepin,Minnesota,27053,9767,97
2020-07-27,Hennepin,Minnesota,27053,9864,98
2020-07-28,Hennepin,Minnesota,27053,10051,101
2020-07-29,Hennepin,Minnesota,27053,10141,103
2020-07-30,Hennepin,Minnesota,27053,10220,103
2020-07-31,Hennepin,Minnesota,27053,10323,105
2020-08-01,Hennepin,Minnesota,27053,10525,107
2020-08-02,Hennepin,Minnesota,27053,10625,107
2020-08-03,Hennepin,Minnesota,27053,10693,108
2020-08-04,Hennepin,Minnesota,27053,10737,109
2020-08-05,Hennepin,Minnesota,27053,10806,110
2020-08-06,Hennepin,Minnesota,27053,10850,110
2020-08-07,Hennepin,Minnesota,27053,11011,114
2020-08-08,Hennepin,Minnesota,27053,11127,114
2020-08-09,Hennepin,Minnesota,27053,11157,114
2020-08-10,Hennepin,Minnesota,27053,11322,117
2020-08-11,Hennepin,Minnesota,27053,11365,117
2020-08-12,Hennepin,Minnesota,27053,11525,118
2020-08-13,Hennepin,Minnesota,27053,11579,118
2020-08-14,Hennepin,Minnesota,27053,11700,120
2020-08-15,Hennepin,Minnesota,27053,11869,123
2020-08-16,Hennepin,Minnesota,27053,11973,123
2020-08-17,Hennepin,Minnesota,27053,12003,123
2020-08-18,Hennepin,Minnesota,27053,12200,127
2020-08-19,Hennepin,Minnesota,27053,12307,128
2020-08-20,Hennepin,Minnesota,27053,12339,128
2020-08-21,Hennepin,Minnesota,27053,12408,129
2020-08-22,Hennepin,Minnesota,27053,12473,129
2020-08-23,Hennepin,Minnesota,27053,12506,129
2020-08-24,Hennepin,Minnesota,27053,12595,130
2020-08-25,Hennepin,Minnesota,27053,12669,130
2020-08-26,Hennepin,Minnesota,27053,12836,131
2020-08-27,Hennepin,Minnesota,27053,12986,131
2020-08-28,Hennepin,Minnesota,27053,13111,132
2020-08-29,Hennepin,Minnesota,27053,13230,134
2020-08-30,Hennepin,Minnesota,27053,13318,135
2020-08-31,Hennepin,Minnesota,27053,13419,136
2020-09-01,Hennepin,Minnesota,27053,13449,136
2020-09-02,Hennepin,Minnesota,27053,13475,136
2020-09-03,Hennepin,Minnesota,27053,13619,139
2020-09-04,Hennepin,Minnesota,27053,13679,139
2020-09-05,Hennepin,Minnesota,27053,13850,143
2020-09-06,Hennepin,Minnesota,27053,13953,144
2020-09-07,Hennepin,Minnesota,27053,14055,145
2020-09-08,Hennepin,Minnesota,27053,14226,146
2020-09-09,Hennepin,Minnesota,27053,14355,148
2020-09-10,Hennepin,Minnesota,27053,14527,151
2020-09-11,Hennepin,Minnesota,27053,14636,151
2020-09-12,Hennepin,Minnesota,27053,14834,153
2020-09-13,Hennepin,Minnesota,27053,14934,154
2020-09-14,Hennepin,Minnesota,27053,15017,155
2020-09-15,Hennepin,Minnesota,27053,15176,158
2020-09-16,Hennepin,Minnesota,27053,15210,158
2020-09-17,Hennepin,Minnesota,27053,15353,159
2020-09-18,Hennepin,Minnesota,27053,15423,159
2020-09-19,Hennepin,Minnesota,27053,15564,161
2020-09-20,Hennepin,Minnesota,27053,15685,164
2020-09-21,Hennepin,Minnesota,27053,15722,164
2020-09-22,Hennepin,Minnesota,27053,15881,168
2020-09-23,Hennepin,Minnesota,27053,16018,169
2020-09-24,Hennepin,Minnesota,27053,16043,169
2020-09-25,Hennepin,Minnesota,27053,16245,170
2020-09-26,Hennepin,Minnesota,27053,16409,170
2020-09-27,Hennepin,Minnesota,27053,16542,172
2020-09-28,Hennepin,Minnesota,27053,16710,174
2020-09-29,Hennepin,Minnesota,27053,16882,178
2020-09-30,Hennepin,Minnesota,27053,17071,180
2020-10-01,Hennepin,Minnesota,27053,17203,183
2020-10-02,Hennepin,Minnesota,27053,17341,185
2020-10-03,Hennepin,Minnesota,27053,17401,186
2020-10-04,Hennepin,Minnesota,27053,17547,189
2020-10-05,Hennepin,Minnesota,27053,17640,190
2020-10-06,Hennepin,Minnesota,27053,17717,191
2020-10-07,Hennepin,Minnesota,27053,17810,191
2020-10-08,Hennepin,Minnesota,27053,17873,191
2020-10-09,Hennepin,Minnesota,27053,17907,191
2020-10-10,Hennepin,Minnesota,27053,17979,191
2020-10-11,Hennepin,Minnesota,27053,18035,191
2020-10-12,Hennepin,Minnesota,27053,18092,192
2020-10-13,Hennepin,Minnesota,27053,18288,196
2020-10-14,Hennepin,Minnesota,27053,18418,198
2020-10-15,Hennepin,Minnesota,27053,18604,203
2020-10-16,Hennepin,Minnesota,27053,18708,203
2020-10-17,Hennepin,Minnesota,27053,18859,207
2020-10-18,Hennepin,Minnesota,27053,18913,207
2020-10-19,Hennepin,Minnesota,27053,19113,211
2020-10-20,Hennepin,Minnesota,27053,19142,211
2020-10-21,Hennepin,Minnesota,27053,19258,213
2020-10-22,Hennepin,Minnesota,27053,19379,214
2020-10-23,Hennepin,Minnesota,27053,19420,214
2020-10-24,Hennepin,Minnesota,27053,19473,215
2020-10-25,Hennepin,Minnesota,27053,19503,215
2020-10-26,Hennepin,Minnesota,27053,19639,216
2020-10-27,Hennepin,Minnesota,27053,19829,221
2020-10-28,Hennepin,Minnesota,27053,20021,225
2020-10-29,Hennepin,Minnesota,27053,20088,226
2020-10-30,Hennepin,Minnesota,27053,20246,229
2020-10-31,Hennepin,Minnesota,27053,20376,232
2020-11-01,Hennepin,Minnesota,27053,20539,234
2020-11-02,Hennepin,Minnesota,27053,20590,234
2020-11-03,Hennepin,Minnesota,27053,20788,239
2020-11-04,Hennepin,Minnesota,27053,20942,241
2020-11-05,Hennepin,Minnesota,27053,21078,244
2020-11-06,Hennepin,Minnesota,27053,21435,250
2020-11-07,Hennepin,Minnesota,27053,21758,258
