277	Denis Villeneuve Announces Plans to Direct Dune Messiah Adaptation	http://www.hollywoodreporter.com/villeneuve-dune-messiah-adaptation	Hollywood Reporter	e	bK7nRt2mKsYvWx5qJhDg1h	www.hollywoodreporter.com	1394470646698
278	Shakira Breaks Attendance Record at Estadio Azteca Concert	http://www.rollingstone.com/shakira-attendance-record-azteca	Rolling Stone	e	dM9nKt4mPsYvLw7xJhDg2h	www.rollingstone.com	1394470647698
279	Paramount Plus and Showtime Merge Into Single Streaming Platform	http://www.variety.com/paramount-showtime-merge-streaming	Variety	e	fO2nRt6mKsYvWx9qJhDg3h	www.variety.com	1394470648698
280	Dua Lipa Headlines New Years Eve Concert at Times Square	http://www.billboard.com/dua-lipa-new-years-eve-times-square	Billboard	e	hQ4nKt8mPsYvLw2xJhDg4h	www.billboard.com	1394470649698
281	Austin Butler Cast as Elvis in New Baz Luhrmann Musical Sequel	http://www.ew.com/austin-butler-elvis-luhrmann-sequel	Entertainment Weekly	e	jS6nRt1mKsYvWx4qJhDg5h	www.ew.com	1394470650698
282	Succession Wins Best Television Series at Critics Choice Awards	http://www.variety.com/succession-best-series-critics-choice	Variety	e	lU8nKt3mPsYvLw6xJhDg6h	www.variety.com	1394470651698
283	Bruno Mars Extends Las Vegas Residency Through End of 2025	http://www.rollingstone.com/bruno-mars-vegas-residency-2025	Rolling Stone	e	nW1nRt5mKsYvWx8qJhDg7h	www.rollingstone.com	1394470652698
284	Scarlett Johansson Launches Production Company With First Look Deal	http://www.hollywoodreporter.com/scarlett-johansson-production-company	Hollywood Reporter	e	pY3nKt7mPsYvLw1xJhDg8h	www.hollywoodreporter.com	1394470653698
285	Lil Nas X Debuts Fashion Line at Paris Fashion Week Runway	http://www.ew.com/lil-nas-x-fashion-line-paris	Entertainment Weekly	e	rA5nRt9mKsYvWx3qJhDg9h	www.ew.com	1394470654698
286	Fallout TV Series Renewed for Second Season After Record Premiere	http://www.variety.com/fallout-tv-series-renewed-season-2	Variety	e	tC7nKt2mPsYvLw5xJhDgAi	www.variety.com	1394470655698
287	Usher Delivers Electrifying Super Bowl Halftime Show Performance	http://www.rollingstone.com/usher-super-bowl-halftime-show	Rolling Stone	e	vE9nRt4mKsYvWx7qJhDgBi	www.rollingstone.com	1394470656698
288	Emma Stone Wins Second Oscar for Best Actress in Poor Things	http://www.hollywoodreporter.com/emma-stone-oscar-poor-things	Hollywood Reporter	e	xG2nKt6mPsYvLw9xJhDgCi	www.hollywoodreporter.com	1394470657698
289	Imagine Dragons Announce Farewell Concert Tour Starting in 2025	http://www.billboard.com/imagine-dragons-farewell-tour-2025	Billboard	e	zI4nRt8mKsYvWx2qJhDgDi	www.billboard.com	1394470658698
290	Peacock Streaming Service Reaches 35 Million Paid Subscribers	http://www.ew.com/peacock-35-million-paid-subscribers	Entertainment Weekly	e	bK6nKt1mPsYvLw4xJhDgEi	www.ew.com	1394470659698
291	Nicki Minaj Pink Friday 2 Album Debuts at Number One Worldwide	http://www.billboard.com/nicki-minaj-pink-friday-2-number-one	Billboard	e	dM8nRt3mKsYvWx6qJhDgFi	www.billboard.com	1394470660698
292	Steven Spielberg Announces New Science Fiction Film Project	http://www.variety.com/spielberg-new-science-fiction-film	Variety	e	fO1nKt5mPsYvLw8xJhDgGi	www.variety.com	1394470661698
293	Lizzo Launches Body Positive Activewear Brand Called Yitty	http://www.ew.com/lizzo-body-positive-activewear-yitty	Entertainment Weekly	e	hQ3nRt7mKsYvWx1qJhDgHi	www.ew.com	1394470662698
294	House of the Dragon Season 3 Begins Filming in Spain and Morocco	http://www.hollywoodreporter.com/house-dragon-season-3-filming	Hollywood Reporter	e	jS5nKt9mPsYvLw3xJhDgIi	www.hollywoodreporter.com	1394470663698
295	Tyler the Creator Wins Best Rap Album Grammy for Third Time	http://www.rollingstone.com/tyler-creator-best-rap-album-grammy	Rolling Stone	e	lU7nRt2mKsYvWx5qJhDgJi	www.rollingstone.com	1394470664698
296	Gladiator 2 Opens to 200 Million Dollar Global Box Office Weekend	http://www.variety.com/gladiator-2-200-million-opening	Variety	e	nW9nKt4mPsYvLw7xJhDgKi	www.variety.com	1394470665698
297	Chappell Roan Becomes Fastest Rising Artist on Spotify This Year	http://www.billboard.com/chappell-roan-fastest-rising-spotify	Billboard	e	pY2nRt6mKsYvWx9qJhDgLi	www.billboard.com	1394470666698
298	Keanu Reeves Signs On for John Wick Chapter 5 Production	http://www.hollywoodreporter.com/keanu-reeves-john-wick-5	Hollywood Reporter	e	rA4nKt8mPsYvLw2xJhDgMi	www.hollywoodreporter.com	1394470667698
299	Tame Impala Releases First New Album in Five Years	http://www.rollingstone.com/tame-impala-new-album-five-years	Rolling Stone	e	tC6nRt1mKsYvWx4qJhDgNi	www.rollingstone.com	1394470668698
300	Bridgerton Season 4 Breaks Netflix Premiere Viewership Record	http://www.ew.com/bridgerton-season-4-netflix-premiere-record	Entertainment Weekly	e	vE8nKt3mPsYvLw6xJhDgOi	www.ew.com	1394470669698
301	Peso Pluma Becomes First Regional Mexican Artist to Headline Coachella	http://www.billboard.com/peso-pluma-headline-coachella	Billboard	e	xG1nRt5mKsYvWx8qJhDgPi	www.billboard.com	1394470670698
302	Anya Taylor Joy Cast as Princess Peach in New Nintendo Film	http://www.variety.com/anya-taylor-joy-princess-peach-nintendo	Variety	e	zI3nKt7mPsYvLw1xJhDgQi	www.variety.com	1394470671698
303	Elton John Farewell Tour Documentary Premieres on Disney Plus	http://www.hollywoodreporter.com/elton-john-farewell-documentary	Hollywood Reporter	e	bK5nRt9mKsYvWx3qJhDgRi	www.hollywoodreporter.com	1394470672698
304	Charli XCX Brat Album Wins Album of the Year at Brit Awards	http://www.rollingstone.com/charli-xcx-brat-brit-awards	Rolling Stone	e	dM7nKt2mPsYvLw5xJhDgSi	www.rollingstone.com	1394470673698
305	Will Smith Returns to Box Office With New Action Thriller Film	http://www.ew.com/will-smith-returns-action-thriller	Entertainment Weekly	e	fO9nRt4mKsYvWx7qJhDgTi	www.ew.com	1394470674698
306	Taylor Swift Eras Tour Becomes Highest Grossing Concert Tour Ever	http://www.billboard.com/taylor-swift-eras-tour-highest-grossing	Billboard	e	hQ2nKt6mPsYvLw9xJhDgUi	www.billboard.com	1394470675698
307	Wonka Prequel Film Earns 600 Million at Worldwide Box Office	http://www.variety.com/wonka-prequel-600-million-worldwide	Variety	e	jS4nRt8mKsYvWx2qJhDgVi	www.variety.com	1394470676698
308	Jenna Ortega Signs Multi Picture Deal With Lionsgate Studios	http://www.hollywoodreporter.com/jenna-ortega-lionsgate-deal	Hollywood Reporter	e	lU6nKt1mPsYvLw4xJhDgWi	www.hollywoodreporter.com	1394470677698
309	21 Savage and Metro Boomin Joint Album Goes Triple Platinum	http://www.rollingstone.com/21-savage-metro-boomin-triple-platinum	Rolling Stone	e	nW8nRt3mKsYvWx6qJhDgXi	www.rollingstone.com	1394470678698
310	Wednesday Season 2 Adds Legendary Actor to Cast for Netflix Return	http://www.ew.com/wednesday-season-2-legendary-actor-cast	Entertainment Weekly	e	pY1nKt5mPsYvLw8xJhDgYi	www.ew.com	1394470679698
311	Cannes Film Festival Awards Palme d Or to South Korean Director	http://www.variety.com/cannes-palme-dor-south-korean-director	Variety	e	rA3nRt7mKsYvWx1qJhDgZi	www.variety.com	1394470680698
312	Justin Timberlake Announces Comeback Album and World Tour	http://www.billboard.com/justin-timberlake-comeback-album-tour	Billboard	e	tC5nKt9mPsYvLw3xJhDg1i	www.billboard.com	1394470681698
313	Zack Snyder Launches New Film Studio With 200 Million Dollar Backing	http://www.hollywoodreporter.com/zack-snyder-new-studio-200-million	Hollywood Reporter	e	vE7nRt2mKsYvWx5qJhDg2i	www.hollywoodreporter.com	1394470682698
314	Megan Thee Stallion Wins Entertainer of the Year at NAACP Awards	http://www.rollingstone.com/megan-thee-stallion-naacp-entertainer	Rolling Stone	e	xG9nKt4mPsYvLw7xJhDg3i	www.rollingstone.com	1394470683698
315	Moana 2 Breaks Thanksgiving Box Office Record With 225 Million Opening	http://www.ew.com/moana-2-thanksgiving-box-office-record	Entertainment Weekly	e	zI2nRt6mKsYvWx9qJhDg4i	www.ew.com	1394470684698
316	FDA Approves First Gene Therapy Treatment for Sickle Cell Disease	http://www.reuters.com/article/fda-gene-therapy-sickle-cell	Reuters	m	bK4nKt8mPsYvLw2xJhDg5i	www.reuters.com	1394470685698
317	New Study Finds Daily Walking Reduces Risk of Dementia by 40 Percent	http://www.webmd.com/daily-walking-reduces-dementia-risk	WebMD	m	dM6nRt1mKsYvWx4qJhDg6i	www.webmd.com	1394470686698
318	Pfizer Announces Positive Results for RSV Vaccine in Older Adults	http://www.reuters.com/article/pfizer-rsv-vaccine-older-adults	Reuters	m	fO8nKt3mPsYvLw6xJhDg7i	www.reuters.com	1394470687698
319	WHO Reports Global Tuberculosis Deaths Rise for First Time in Years	http://www.who.int/tuberculosis-deaths-rise-global	WHO	m	hQ1nRt5mKsYvWx8qJhDg8i	www.who.int	1394470688698
320	Researchers Discover New Biomarker for Early Detection of Pancreatic Cancer	http://www.nature.com/biomarker-early-pancreatic-cancer	Nature	m	jS3nKt7mPsYvLw1xJhDg9i	www.nature.com	1394470689698
321	Medicare to Cover Weight Loss Drugs for Obesity Treatment	http://www.cnbc.com/medicare-covers-weight-loss-drugs	CNBC	m	lU5nRt9mKsYvWx3qJhDgAj	www.cnbc.com	1394470690698
322	Clinical Trial Shows New Drug Halts Progression of ALS Disease	http://www.nejm.org/new-drug-halts-als-progression	NEJM	m	nW7nKt2mPsYvLw5xJhDgBj	www.nejm.org	1394470691698
323	US Surgeon General Declares Social Media a Youth Mental Health Crisis	http://www.reuters.com/article/surgeon-general-social-media-mental-health	Reuters	m	pY9nRt4mKsYvWx7qJhDgCj	www.reuters.com	1394470692698
324	Novo Nordisk Ozempic Drug Shows Promise in Treating Kidney Disease	http://www.bloomberg.com/news/ozempic-kidney-disease-treatment	Bloomberg	m	rA2nKt6mPsYvLw9xJhDgDj	www.bloomberg.com	1394470693698
325	Study Links Ultra Processed Foods to Increased Risk of Depression	http://www.webmd.com/ultra-processed-foods-depression-risk	WebMD	m	tC4nRt8mKsYvWx2qJhDgEj	www.webmd.com	1394470694698
326	Moderna Develops Combined Flu and COVID Vaccine for Annual Use	http://www.reuters.com/article/moderna-combined-flu-covid-vaccine	Reuters	m	vE6nKt1mPsYvLw4xJhDgFj	www.reuters.com	1394470695698
327	Heart Disease Deaths Decline 15 Percent Thanks to New Treatments	http://www.webmd.com/heart-disease-deaths-decline-treatments	WebMD	m	xG8nRt3mKsYvWx6qJhDgGj	www.webmd.com	1394470696698
328	FDA Issues Warning About Contaminated Eye Drop Products	http://www.reuters.com/article/fda-warning-contaminated-eye-drops	Reuters	m	zI1nKt5mPsYvLw8xJhDgHj	www.reuters.com	1394470697698
329	New Blood Test Can Detect 50 Types of Cancer Before Symptoms Appear	http://www.nature.com/blood-test-detect-50-cancers	Nature	m	bK3nRt7mKsYvWx1qJhDgIj	www.nature.com	1394470698698
330	Global Life Expectancy Rises to 73.4 Years According to WHO Report	http://www.who.int/global-life-expectancy-rises-73	WHO	m	dM5nKt9mPsYvLw3xJhDgJj	www.who.int	1394470699698
331	Eli Lilly Weight Loss Drug Tirzepatide Approved for Heart Failure	http://www.bloomberg.com/news/eli-lilly-tirzepatide-heart-failure	Bloomberg	m	fO7nRt2mKsYvWx5qJhDgKj	www.bloomberg.com	1394470700698
332	Researchers Find Link Between Gut Bacteria and Parkinson Disease	http://www.nature.com/gut-bacteria-parkinson-disease-link	Nature	m	hQ9nKt4mPsYvLw7xJhDgLj	www.nature.com	1394470701698
333	US Opioid Overdose Deaths Decline for First Time in Five Years	http://www.reuters.com/article/opioid-overdose-deaths-decline	Reuters	m	jS2nRt6mKsYvWx9qJhDgMj	www.reuters.com	1394470702698
334	New Immunotherapy Treatment Cures Advanced Melanoma in Clinical Trial	http://www.nejm.org/immunotherapy-cures-advanced-melanoma	NEJM	m	lU4nKt8mPsYvLw2xJhDgNj	www.nejm.org	1394470703698
335	Study Shows Intermittent Fasting Reduces Inflammation Markers by 30 Percent	http://www.webmd.com/intermittent-fasting-reduces-inflammation	WebMD	m	nW6nRt1mKsYvWx4qJhDgOj	www.webmd.com	1394470704698
336	WHO Launches Global Initiative to Eliminate Cervical Cancer by 2030	http://www.who.int/eliminate-cervical-cancer-2030	WHO	m	pY8nKt3mPsYvLw6xJhDgPj	www.who.int	1394470705698
337	Johnson and Johnson Recalls Hip Implant After Safety Concerns	http://www.reuters.com/article/jnj-recalls-hip-implant-safety	Reuters	m	rA1nRt5mKsYvWx8qJhDgQj	www.reuters.com	1394470706698
338	Scientists Develop Nasal Spray That Prevents COVID Infection	http://www.nature.com/nasal-spray-prevents-covid-infection	Nature	m	tC3nKt7mPsYvLw1xJhDgRj	www.nature.com	1394470707698
339	US Healthcare Spending Reaches Record 4.5 Trillion Dollars	http://www.bloomberg.com/news/us-healthcare-spending-4-5-trillion	Bloomberg	m	vE5nRt9mKsYvWx3qJhDgSj	www.bloomberg.com	1394470708698
340	New Antibiotic Effective Against Drug Resistant Staph Infections	http://www.nejm.org/antibiotic-drug-resistant-staph	NEJM	m	xG7nKt2mPsYvLw5xJhDgTj	www.nejm.org	1394470709698
341	Research Shows Regular Exercise Slows Brain Aging by 10 Years	http://www.webmd.com/exercise-slows-brain-aging-10-years	WebMD	m	zI9nRt4mKsYvWx7qJhDgUj	www.webmd.com	1394470710698
342	Malaria Vaccine Rollout Begins Across 12 African Countries	http://www.who.int/malaria-vaccine-rollout-12-countries	WHO	m	bK2nKt6mPsYvLw9xJhDgVj	www.who.int	1394470711698
343	FDA Approves First Over the Counter Birth Control Pill in US	http://www.reuters.com/article/fda-otc-birth-control-pill	Reuters	m	dM4nRt8mKsYvWx2qJhDgWj	www.reuters.com	1394470712698
344	Breakthrough CAR T Cell Therapy Shows 90 Percent Remission in Leukemia	http://www.nature.com/car-t-cell-therapy-leukemia-remission	Nature	m	fO6nKt1mPsYvLw4xJhDgXj	www.nature.com	1394470713698
345	Study Reveals Sleep Deprivation Increases Alzheimer Risk by 30 Percent	http://www.webmd.com/sleep-deprivation-alzheimer-risk	WebMD	m	hQ8nRt3mKsYvWx6qJhDgYj	www.webmd.com	1394470714698
346	Global Measles Cases Surge 80 Percent Due to Declining Vaccination Rates	http://www.who.int/measles-cases-surge-vaccination-decline	WHO	m	jS1nKt5mPsYvLw8xJhDgZj	www.who.int	1394470715698
347	AstraZeneca Cancer Drug Extends Survival in Lung Cancer Patients	http://www.reuters.com/article/astrazeneca-cancer-drug-lung	Reuters	m	lU3nRt7mKsYvWx1qJhDg1j	www.reuters.com	1394470716698
348	New Wearable Device Monitors Blood Sugar Without Needles	http://www.webmd.com/wearable-monitors-blood-sugar-needles	WebMD	m	nW5nKt9mPsYvLw3xJhDg2j	www.webmd.com	1394470717698
349	Stem Cell Treatment Restores Vision in Patients With Macular Degeneration	http://www.nature.com/stem-cell-restores-vision-macular	Nature	m	pY7nRt2mKsYvWx5qJhDg3j	www.nature.com	1394470718698
350	US Mental Health Crisis Worsens as Therapist Shortage Grows	http://www.reuters.com/article/mental-health-crisis-therapist-shortage	Reuters	m	rA9nKt4mPsYvLw7xJhDg4j	www.reuters.com	1394470719698
351	Merck Keytruda Becomes Best Selling Cancer Drug With 25 Billion Revenue	http://www.bloomberg.com/news/merck-keytruda-25-billion-revenue	Bloomberg	m	tC2nRt6mKsYvWx9qJhDg5j	www.bloomberg.com	1394470720698
352	Study Finds Vitamin D Supplements Reduce Risk of Autoimmune Disease	http://www.nejm.org/vitamin-d-reduces-autoimmune-disease	NEJM	m	vE4nKt8mPsYvLw2xJhDg6j	www.nejm.org	1394470721698
353	CDC Reports Record High Rates of Sexually Transmitted Infections	http://www.reuters.com/article/cdc-record-sti-rates	Reuters	m	xG6nRt1mKsYvWx4qJhDg7j	www.reuters.com	1394470722698
354	New Migraine Drug Reduces Attack Frequency by 75 Percent in Trial	http://www.webmd.com/migraine-drug-reduces-attacks-75-percent	WebMD	m	zI8nKt3mPsYvLw6xJhDg8j	www.webmd.com	1394470723698
355	Researchers Develop Artificial Pancreas for Type 1 Diabetes Management	http://www.nature.com/artificial-pancreas-type-1-diabetes	Nature	m	bK1nRt5mKsYvWx8qJhDg9j	www.nature.com	1394470724698
356	WHO Warns of Rising Antimicrobial Resistance as Global Health Threat	http://www.who.int/antimicrobial-resistance-global-threat	WHO	m	dM3nKt7mPsYvLw1xJhDgAk	www.who.int	1394470725698
357	Pfizer Recalls Blood Pressure Medication Over Contamination Concerns	http://www.reuters.com/article/pfizer-recalls-blood-pressure-medication	Reuters	m	fO5nRt9mKsYvWx3qJhDgBk	www.reuters.com	1394470726698
358	New Study Shows Meditation Physically Changes Brain Structure	http://www.webmd.com/meditation-changes-brain-structure	WebMD	m	hQ7nKt2mPsYvLw5xJhDgCk	www.webmd.com	1394470727698
359	Gene Therapy Restores Hearing in Children Born Deaf	http://www.nature.com/gene-therapy-restores-hearing-deaf	Nature	m	jS9nRt4mKsYvWx7qJhDgDk	www.nature.com	1394470728698
360	US Childhood Obesity Rate Reaches 20 Percent According to CDC Data	http://www.reuters.com/article/childhood-obesity-rate-20-percent	Reuters	m	lU2nKt6mPsYvLw9xJhDgEk	www.reuters.com	1394470729698
361	Bristol Myers Squibb Wins FDA Approval for New Multiple Sclerosis Drug	http://www.bloomberg.com/news/bms-fda-approval-multiple-sclerosis	Bloomberg	m	nW4nRt8mKsYvWx2qJhDgFk	www.bloomberg.com	1394470730698
362	Clinical Trial Finds Psilocybin Effective for Treatment Resistant Depression	http://www.nejm.org/psilocybin-treatment-resistant-depression	NEJM	m	pY6nKt1mPsYvLw4xJhDgGk	www.nejm.org	1394470731698
363	Air Pollution Linked to 8.1 Million Deaths Worldwide Each Year	http://www.who.int/air-pollution-8-million-deaths	WHO	m	rA8nRt3mKsYvWx6qJhDgHk	www.reuters.com	1394470732698
364	New Rapid Test Detects Sepsis in Under 30 Minutes	http://www.nature.com/rapid-test-detects-sepsis-30-minutes	Nature	m	tC1nKt5mPsYvLw8xJhDgIk	www.nature.com	1394470733698
365	Study Links Chronic Stress to Accelerated Cellular Aging	http://www.webmd.com/chronic-stress-accelerated-cellular-aging	WebMD	m	vE3nRt7mKsYvWx1qJhDgJk	www.webmd.com	1394470734698
366	Sanofi Dengue Vaccine Approved for Use in Endemic Regions	http://www.reuters.com/article/sanofi-dengue-vaccine-approved	Reuters	m	xG5nKt9mPsYvLw3xJhDgKk	www.reuters.com	1394470735698
367	New Research Links Artificial Sweeteners to Increased Heart Attack Risk	http://www.webmd.com/artificial-sweeteners-heart-attack-risk	WebMD	m	zI7nRt2mKsYvWx5qJhDgLk	www.webmd.com	1394470736698
368	Scientists Develop Universal Donor Blood Using Enzyme Treatment	http://www.nature.com/universal-donor-blood-enzyme	Nature	m	bK9nKt4mPsYvLw7xJhDgMk	www.nature.com	1394470737698
369	US Nurse Shortage Reaches Critical Level With 200000 Vacancies	http://www.reuters.com/article/nurse-shortage-critical-200000	Reuters	m	dM2nRt6mKsYvWx9qJhDgNk	www.reuters.com	1394470738698
370	Roche Develops Blood Test That Predicts Heart Attack 10 Years Early	http://www.bloomberg.com/news/roche-blood-test-predicts-heart-attack	Bloomberg	m	fO4nKt8mPsYvLw2xJhDgOk	www.bloomberg.com	1394470739698
371	WHO Declares Global Obesity Epidemic Affecting 1 Billion People	http://www.who.int/global-obesity-epidemic-1-billion	WHO	m	hQ6nRt1mKsYvWx4qJhDgPk	www.who.int	1394470740698
372	New Prosthetic Limb Controlled by Brain Signals Restores Sense of Touch	http://www.nature.com/prosthetic-limb-brain-signals-touch	Nature	m	jS8nKt3mPsYvLw6xJhDgQk	www.nature.com	1394470741698
373	FDA Bans Red Dye Number 3 From Food Products Over Cancer Risk	http://www.reuters.com/article/fda-bans-red-dye-3-cancer	Reuters	m	lU1nRt5mKsYvWx8qJhDgRk	www.reuters.com	1394470742698
374	Study Shows Omega 3 Supplements Reduce Anxiety Symptoms by 20 Percent	http://www.webmd.com/omega-3-reduces-anxiety-symptoms	WebMD	m	nW3nKt7mPsYvLw1xJhDgSk	www.webmd.com	1394470743698
375	Researchers Create Bioprinted Liver Tissue for Transplant Patients	http://www.nejm.org/bioprinted-liver-tissue-transplant	NEJM	m	pY5nRt9mKsYvWx3qJhDgTk	www.nejm.org	1394470744698
376	Global Diabetes Cases Expected to Double to 1.3 Billion by 2050	http://www.who.int/diabetes-cases-double-2050	WHO	m	rA7nKt2mPsYvLw5xJhDgUk	www.who.int	1394470745698
377	Abbott Laboratories Recalls Infant Formula Over Bacterial Contamination	http://www.reuters.com/article/abbott-recalls-infant-formula	Reuters	m	tC9nRt4mKsYvWx7qJhDgVk	www.reuters.com	1394470746698
378	New Alzheimer Drug Lecanemab Slows Cognitive Decline by 27 Percent	http://www.nejm.org/lecanemab-slows-cognitive-decline	NEJM	m	vE2nKt6mPsYvLw9xJhDgWk	www.nejm.org	1394470747698
379	Study Reveals Loneliness as Dangerous to Health as Smoking 15 Cigarettes	http://www.webmd.com/loneliness-dangerous-smoking-15-cigarettes	WebMD	m	xG4nRt8mKsYvWx2qJhDgXk	www.webmd.com	1394470748698
380	Researchers Identify New Gene Linked to Early Onset Breast Cancer	http://www.nature.com/new-gene-early-onset-breast-cancer	Nature	m	zI6nKt1mPsYvLw4xJhDgYk	www.nature.com	1394470749698
381	US Life Expectancy Rebounds to 78.4 Years After Pandemic Decline	http://www.reuters.com/article/us-life-expectancy-rebounds-78	Reuters	m	bK8nRt3mKsYvWx6qJhDgZk	www.reuters.com	1394470750698
382	Gilead Sciences HIV Prevention Drug Shows 100 Percent Efficacy in Trial	http://www.bloomberg.com/news/gilead-hiv-prevention-100-efficacy	Bloomberg	m	dM1nKt5mPsYvLw8xJhDg1k	www.bloomberg.com	1394470751698
383	New Robotic Exoskeleton Helps Paralyzed Patients Walk Again	http://www.nature.com/robotic-exoskeleton-paralyzed-walk	Nature	m	fO3nRt7mKsYvWx1qJhDg2k	www.nature.com	1394470752698
384	CDC Recommends Updated COVID Booster Shot for All Adults This Fall	http://www.reuters.com/article/cdc-updated-covid-booster-fall	Reuters	m	hQ5nKt9mPsYvLw3xJhDg3k	www.reuters.com	1394470753698
385	Study Finds Plant Based Diet Reduces Type 2 Diabetes Risk by 23 Percent	http://www.webmd.com/plant-based-diet-diabetes-risk-23	WebMD	m	jS7nRt2mKsYvWx5qJhDg4k	www.webmd.com	1394470754698
386	WHO Reports Cholera Outbreaks Surge in 30 Countries Amid Climate Change	http://www.who.int/cholera-outbreaks-surge-climate-change	WHO	m	lU9nKt4mPsYvLw7xJhDg5k	www.who.int	1394470755698
387	New Oral Insulin Pill Could Replace Daily Injections for Diabetics	http://www.nejm.org/oral-insulin-pill-replace-injections	NEJM	m	nW2nRt6mKsYvWx9qJhDg6k	www.nejm.org	1394470756698
388	Researchers Find That Cold Water Swimming Boosts Immune System	http://www.webmd.com/cold-water-swimming-boosts-immune	WebMD	m	pY4nKt8mPsYvLw2xJhDg7k	www.webmd.com	1394470757698
389	FDA Approves First CRISPR Based Treatment for Hereditary Blindness	http://www.reuters.com/article/fda-crispr-treatment-blindness	Reuters	m	rA6nRt1mKsYvWx4qJhDg8k	www.reuters.com	1394470758698
390	New Vaccine Shows 95 Percent Effectiveness Against Norovirus	http://www.nature.com/vaccine-95-percent-norovirus	Nature	m	tC8nKt3mPsYvLw6xJhDg9k	www.nature.com	1394470759698
391	US Emergency Room Visits Hit Record High Due to Mental Health Crises	http://www.reuters.com/article/er-visits-record-mental-health	Reuters	m	vE1nRt5mKsYvWx8qJhDgAl	www.reuters.com	1394470760698
392	Amgen Obesity Drug Shows 25 Percent Weight Loss in Phase 2 Trial	http://www.bloomberg.com/news/amgen-obesity-drug-25-percent-loss	Bloomberg	m	xG3nKt7mPsYvLw1xJhDgBl	www.bloomberg.com	1394470761698
393	Study Shows Yoga Reduces Chronic Back Pain Better Than Medication	http://www.webmd.com/yoga-reduces-chronic-back-pain	WebMD	m	zI5nRt9mKsYvWx3qJhDgCl	www.webmd.com	1394470762698
394	Scientists Discover New Pathway to Regenerate Damaged Heart Tissue	http://www.nature.com/new-pathway-regenerate-heart-tissue	Nature	m	bK7nKt2mPsYvLw5xJhDgDl	www.nature.com	1394470763698
395	WHO Updates Guidelines on Safe Drinking Water Standards Worldwide	http://www.who.int/updates-safe-drinking-water-standards	WHO	m	dM9nRt4mKsYvWx7qJhDgEl	www.who.int	1394470764698
396	New Prostate Cancer Screening Method Reduces False Positives by 50 Percent	http://www.nejm.org/prostate-cancer-screening-false-positives	NEJM	m	fO2nKt6mPsYvLw9xJhDgFl	www.nejm.org	1394470765698
397	FDA Warns Against Popular Weight Loss Supplements Containing Hidden Drugs	http://www.reuters.com/article/fda-warns-weight-loss-supplements	Reuters	m	hQ4nRt8mKsYvWx2qJhDgGl	www.reuters.com	1394470766698
398	Research Links High Sugar Intake to Increased Risk of Kidney Disease	http://www.webmd.com/high-sugar-intake-kidney-disease-risk	WebMD	m	jS6nKt1mPsYvLw4xJhDgHl	www.webmd.com	1394470767698
399	Breakthrough Spinal Cord Injury Treatment Restores Movement in Rats	http://www.nature.com/spinal-cord-injury-restores-movement	Nature	m	lU8nRt3mKsYvWx6qJhDgIl	www.nature.com	1394470768698
400	Global Polio Eradication Campaign Reaches Final Phase Says WHO	http://www.who.int/polio-eradication-final-phase	WHO	m	nW1nKt5mPsYvLw8xJhDgJl	www.who.int	1394470769698
401	Regeneron Develops Antibody Treatment That Prevents Severe Asthma Attacks	http://www.bloomberg.com/news/regeneron-antibody-severe-asthma	Bloomberg	m	pY3nRt7mKsYvWx1qJhDgKl	www.bloomberg.com	1394470770698
402	Study Finds Regular Sauna Use Reduces Risk of Stroke by 60 Percent	http://www.webmd.com/sauna-use-reduces-stroke-risk-60	WebMD	m	rA5nKt9mPsYvLw3xJhDgLl	www.webmd.com	1394470771698
403	New mRNA Vaccine Platform Shows Promise Against Multiple Cancer Types	http://www.nature.com/mrna-vaccine-multiple-cancer-types	Nature	m	tC7nRt2mKsYvWx5qJhDgMl	www.nature.com	1394470772698
404	FDA Approves Artificial Intelligence Tool for Diagnosing Skin Cancer	http://www.reuters.com/article/fda-ai-tool-diagnosing-skin-cancer	Reuters	m	vE9nKt4mPsYvLw7xJhDgNl	www.reuters.com	1394470773698
405	Study Shows Breastfeeding Reduces Mothers Risk of Ovarian Cancer	http://www.webmd.com/breastfeeding-reduces-ovarian-cancer-risk	WebMD	m	xG2nRt6mKsYvWx9qJhDgOl	www.webmd.com	1394470774698
406	WHO Reports Record Number of People Living With HIV Receiving Treatment	http://www.who.int/record-hiv-patients-receiving-treatment	WHO	m	zI4nKt8mPsYvLw2xJhDgPl	www.who.int	1394470775698
407	New Clot Busting Drug Saves More Stroke Patients Within Treatment Window	http://www.nejm.org/clot-busting-drug-stroke-patients	NEJM	m	bK6nRt1mKsYvWx4qJhDgQl	www.nejm.org	1394470776698
408	Researchers Develop Patch That Delivers Vaccines Without Needles	http://www.nature.com/patch-delivers-vaccines-without-needles	Nature	m	dM8nKt3mPsYvLw6xJhDgRl	www.nature.com	1394470777698
409	US Maternal Mortality Rate Drops 12 Percent After New Federal Programs	http://www.reuters.com/article/maternal-mortality-drops-federal	Reuters	m	fO1nRt5mKsYvWx8qJhDgSl	www.reuters.com	1394470778698
410	Study Links Microplastics in Blood to Higher Risk of Cardiovascular Disease	http://www.webmd.com/microplastics-blood-cardiovascular-risk	WebMD	m	hQ3nKt7mPsYvLw1xJhDgTl	www.webmd.com	1394470779698
